True_K_U,True_K_U_Ratio,Input_K_U,Input_K_U_Ratio,True_IRI,Est_IRI,Est_IRI_Wrong_Parameter
270261.686,5.0,127200,3.43,0.17260024785765354,0.1694737318902903,0.20223852649583035
270261.686,5.0,127200,3.43,0.4502466235052151,0.44161811780679855,0.5496528702797405
270261.686,5.0,127200,3.43,0.5037086454352715,0.4939332075753878,0.5919274108135055
270261.686,5.0,127200,3.43,3.938073794256384,3.8854497065108866,4.576433414535108
270261.686,5.0,127200,3.43,4.42780951147841,4.34597858157897,5.354871827602579
270261.686,5.0,127200,3.43,4.688181253326136,4.605681981868004,5.491558466677607
270261.686,5.0,127200,3.43,4.679743389858256,4.599852636264414,5.675036461552747
270261.686,5.0,127200,3.43,4.152393904222051,4.08992556624163,5.061631399671407
270261.686,5.0,127200,3.43,4.3983132023481915,4.324787340142039,5.252218316429318
270261.686,5.0,127200,3.43,5.50572272832788,5.410096907298094,6.647623726576175
270261.686,5.0,127200,3.43,5.2124194018011405,5.126814437836378,6.120887316956807
270261.686,5.0,127200,3.43,4.058927579908129,3.9780903900283584,4.751839091222016
270261.686,5.0,127200,3.43,5.229487888189269,5.112968415536107,6.138443490780386
270261.686,5.0,127200,3.43,4.345279889652502,4.257731017756678,5.285918967524034
270261.686,5.0,127200,3.43,4.716777844191145,4.6448858370875685,5.4445997996218205
270261.686,5.0,127200,3.43,5.732982974851909,5.63312625179297,6.711535253810127
270261.686,5.0,127200,3.43,4.374512503735991,4.29921918731741,5.143371222646378
270261.686,5.0,127200,3.43,4.316586870416358,4.232260610781126,5.057896476135306
270261.686,5.0,127200,3.43,4.767367995444496,4.695411057847784,5.743547033954042
270261.686,5.0,127200,3.43,6.028178273087421,5.875975873697038,7.075434527817629
270261.686,5.0,127200,3.43,5.942798077758004,5.837687458277698,7.05815463200287
270261.686,5.0,127200,3.43,4.649853125185503,4.5922262422855225,5.811084978939532
270261.686,5.0,127200,3.43,5.64068732122567,5.536721292616395,6.954720877789701
270261.686,5.0,127200,3.43,3.85094912156503,3.7686559336172505,4.57068302083218
270261.686,5.0,127200,3.43,4.564458458184601,4.484907225998994,5.347345093260998
270261.686,5.0,127200,3.43,5.7600803794276185,5.636585168863498,6.69408960744884
270261.686,5.0,127200,3.43,4.5363335392826825,4.437914378562387,5.488017509089275
270261.686,5.0,127200,3.43,4.85293412830562,4.788664174769963,5.937683016356256
270261.686,5.0,127200,3.43,5.253806555660671,5.149399847502722,6.356120185380588
270261.686,5.0,127200,3.43,5.932108531394192,5.832209865635223,6.621376461810225
270261.686,5.0,127200,3.43,4.936539523537977,4.847768869634312,5.8167960804897145
270261.686,5.0,127200,3.43,4.047292520687275,3.976113699873068,4.836936295666192
270261.686,5.0,127200,3.43,3.8947537986844036,3.80699920999724,4.812957913487634
270261.686,5.0,127200,3.43,4.457248930070845,4.386722054075139,5.068835763841217
270261.686,5.0,127200,3.43,5.033390955691866,4.960213366648264,5.950021099915038
270261.686,5.0,127200,3.43,3.3348422536167397,3.264279993331141,4.153847688625751
270261.686,5.0,127200,3.43,7.661449832747567,7.457615595274724,8.976804611017016
270261.686,5.0,127200,3.43,9.17068800514708,9.008846711666443,10.659879345486045
270261.686,5.0,127200,3.43,7.783729001547114,7.651940652467538,9.310355304068025
270261.686,5.0,127200,3.43,8.89630366756205,8.740941159318504,10.760778184556687
270261.686,5.0,127200,3.43,8.59272447570084,8.416858249989188,9.671271881534894
270261.686,5.0,127200,3.43,6.119409915540167,6.034784786571252,7.070335360992301
270261.686,5.0,127200,3.43,9.202490771294398,9.051542806975824,10.387279968354468
270261.686,5.0,127200,3.43,8.708751858985133,8.5588886560723,10.367120242104704
270261.686,5.0,127200,3.43,7.756599472928511,7.628066264511674,9.049242196579808
270261.686,5.0,127200,3.43,7.034859192038396,6.877581447423329,8.258558255418484
270261.686,5.0,127200,3.43,7.721921471038906,7.546296035380347,8.896934087914294
270261.686,5.0,127200,3.43,8.549257396575253,8.340794285309443,9.886102190298407
270261.686,5.0,127200,3.43,8.976005853554874,8.795106517216446,10.247177990163346
270261.686,5.0,127200,3.43,8.077949204654352,7.9250191102114655,9.32556183478134
270261.686,5.0,127200,3.43,8.828930897974965,8.662819927796216,10.522820964549869
270261.686,5.0,127200,3.43,8.489550366144636,8.305872170955976,9.83027139985779
270261.686,5.0,127200,3.43,8.075969292713214,7.89581257349522,9.263891827294703
270261.686,5.0,127200,3.43,7.9076031330728425,7.741881750661067,9.237159769950953
270261.686,5.0,127200,3.43,8.003751348359506,7.820197858439646,9.810812175490168
270261.686,5.0,127200,3.43,8.11506501421495,7.93650918093272,10.483281019187926
270261.686,5.0,127200,3.43,7.115621411705112,6.96414678494574,8.535356098353402
270261.686,5.0,127200,3.43,6.875847858874166,6.781330670515654,8.035608096386945
270261.686,5.0,127200,3.43,7.41219230002382,7.284370892751463,9.296183889949663
270261.686,5.0,127200,3.43,8.551820827782509,8.381843057323582,9.899289577879122
270261.686,5.0,127200,3.43,7.570049663959958,7.444494318609974,9.283852084008059
270261.686,5.0,127200,3.43,7.071235108418641,6.936910276896123,8.40688885026124
270261.686,5.0,127200,3.43,9.473282011385349,9.264737460416987,10.823373134697418
270261.686,5.0,127200,3.43,6.693958347551518,6.554307086924314,7.920526659869061
270261.686,5.0,127200,3.43,7.378930348965102,7.2556508320289,8.858293460710659
270261.686,5.0,127200,3.43,7.6136050657021554,7.48646254732918,9.099873951062241
270261.686,5.0,127200,3.43,7.295109892985118,7.197467997814282,8.617956239371365
270261.686,5.0,127200,3.43,8.125610664303052,8.010878933911316,9.404936957368479
270261.686,5.0,127200,3.43,8.110604637190185,7.947489993105281,9.733322386109721
270261.686,5.0,127200,3.43,8.018554292995736,7.888826293450631,9.190732990059018
389176.828,6.0,127200,3.43,1.4984385497408048,1.4550027372034886,1.8775133120624379
389176.828,6.0,127200,3.43,2.279540585967038,2.227291321603689,2.6647017909278095
389176.828,6.0,127200,3.43,1.6751391673259255,1.6349042556717217,2.0219243274017744
389176.828,6.0,127200,3.43,1.2569876578833425,1.2314123324805029,1.6740426591049893
389176.828,6.0,127200,3.43,2.049177959953141,2.0193023005019746,2.444091331178494
389176.828,6.0,127200,3.43,0.22517448138928273,0.21963194586961224,0.26785334706018044
389176.828,6.0,127200,3.43,0.8396407156589245,0.8242963599700042,1.0284093748557646
389176.828,6.0,127200,3.43,0.7834269668774204,0.7712399344825994,0.9629970570234427
389176.828,6.0,127200,3.43,1.538985897603219,1.5109936405516318,1.9080670026368154
389176.828,6.0,127200,3.43,1.5569655451304643,1.5218190719806806,1.875760966759242
389176.828,6.0,127200,3.43,1.7132709774525456,1.6775300851822446,2.068851408556095
389176.828,6.0,127200,3.43,2.2836228640326435,2.2288266959030407,2.700291206943099
389176.828,6.0,127200,3.43,2.5538988559897553,2.506932675650007,3.0842463288547397
389176.828,6.0,127200,3.43,2.1656770025793604,2.1082381907838164,2.613728316751869
389176.828,6.0,127200,3.43,1.2994428790136436,1.2740787442880042,1.6919269815652864
389176.828,6.0,127200,3.43,2.48141198664964,2.4329507960875,2.9794639072646296
389176.828,6.0,127200,3.43,1.757048918082585,1.729961921423838,2.0483313002061894
389176.828,6.0,127200,3.43,3.3600303242403626,3.292657224529586,4.093650929913317
389176.828,6.0,127200,3.43,2.794124300567109,2.7385941643368645,3.342548548308684
389176.828,6.0,127200,3.43,1.8004219910687032,1.7716263011886224,2.314077180867509
389176.828,6.0,127200,3.43,1.7726177489008184,1.7399688861531024,2.1680223091870454
389176.828,6.0,127200,3.43,0.9605984242740598,0.9409273301762451,1.178356494955434
389176.828,6.0,127200,3.43,1.9962829356389846,1.9650373669933356,2.5420807781291006
389176.828,6.0,127200,3.43,0.7146560471372335,0.7006613184570142,0.9226267858212254
389176.828,6.0,127200,3.43,2.2854435644568847,2.2396069568484895,2.653145011579397
389176.828,6.0,127200,3.43,0.13996952352859857,0.13700349782975768,0.1681054878613472
389176.828,6.0,127200,3.43,0.7770524763259953,0.7601794431475843,0.9714151599842702
389176.828,6.0,127200,3.43,3.746791562156421,3.68336709296,4.363882387621809
389176.828,6.0,127200,3.43,3.101676435094694,3.0398925455102694,3.9308883797954186
389176.828,6.0,127200,3.43,3.3268485137879704,3.2643409560361096,4.0527638831711394
389176.828,6.0,127200,3.43,0.17260024785765354,0.1694737318902903,0.2098385493530735
389176.828,6.0,127200,3.43,0.4502466235052151,0.44161811780679855,0.5609477712107601
389176.828,6.0,127200,3.43,0.5037086454352715,0.4939332075753878,0.6122697793386374
389176.828,6.0,127200,3.43,3.938073794256384,3.8854497065108866,4.7124000015458565
389176.828,6.0,127200,3.43,4.42780951147841,4.34597858157897,5.5860327021968645
389176.828,6.0,127200,3.43,4.688181253326136,4.605681981868004,5.623957167877227
389176.828,6.0,127200,3.43,4.679743389858256,4.599852636264414,5.824760850723236
389176.828,6.0,127200,3.43,4.152393904222051,4.08992556624163,5.2643266701706315
389176.828,6.0,127200,3.43,4.3983132023481915,4.324787340142039,5.364328570085334
389176.828,6.0,127200,3.43,5.50572272832788,5.410096907298094,6.997566517621925
389176.828,6.0,127200,3.43,5.2124194018011405,5.126814437836378,6.223309301904457
389176.828,6.0,127200,3.43,4.058927579908129,3.9780903900283584,4.864361114535251
389176.828,6.0,127200,3.43,5.229487888189269,5.112968415536107,6.262965779493955
389176.828,6.0,127200,3.43,4.345279889652502,4.257731017756678,5.452680429215232
389176.828,6.0,127200,3.43,4.716777844191145,4.6448858370875685,5.577109872378239
389176.828,6.0,127200,3.43,5.732982974851909,5.63312625179297,6.964736139652576
389176.828,6.0,127200,3.43,4.374512503735991,4.29921918731741,5.22958418285908
389176.828,6.0,127200,3.43,4.316586870416358,4.232260610781126,5.158455123658254
389176.828,6.0,127200,3.43,4.767367995444496,4.695411057847784,6.014326034758267
389176.828,6.0,127200,3.43,6.028178273087421,5.875975873697038,7.179778262351913
389176.828,6.0,127200,3.43,5.942798077758004,5.837687458277698,7.326022578825174
389176.828,6.0,127200,3.43,4.649853125185503,4.5922262422855225,6.017939073394394
389176.828,6.0,127200,3.43,5.64068732122567,5.536721292616395,7.030546264428761
389176.828,6.0,127200,3.43,3.85094912156503,3.7686559336172505,4.7181082559274845
389176.828,6.0,127200,3.43,4.564458458184601,4.484907225998994,5.5697620858393675
389176.828,6.0,127200,3.43,5.7600803794276185,5.636585168863498,6.868821710691345
389176.828,6.0,127200,3.43,4.5363335392826825,4.437914378562387,5.576198722843814
389176.828,6.0,127200,3.43,4.85293412830562,4.788664174769963,6.179220491204985
389176.828,6.0,127200,3.43,5.253806555660671,5.149399847502722,6.355218397534091
389176.828,6.0,127200,3.43,5.932108531394192,5.832209865635223,6.727727310141352
389176.828,6.0,127200,3.43,4.936539523537977,4.847768869634312,6.018820609876927
389176.828,6.0,127200,3.43,4.047292520687275,3.976113699873068,4.873231220870384
389176.828,6.0,127200,3.43,3.8947537986844036,3.80699920999724,5.059554478126035
389176.828,6.0,127200,3.43,4.457248930070845,4.386722054075139,5.225611996536894
389176.828,6.0,127200,3.43,5.033390955691866,4.960213366648264,6.237775357961034
389176.828,6.0,127200,3.43,3.3348422536167397,3.264279993331141,4.314147657731886
389176.828,6.0,127200,3.43,7.661449832747567,7.457615595274724,9.221001595514386
389176.828,6.0,127200,3.43,9.17068800514708,9.008846711666443,11.049866112759123
389176.828,6.0,127200,3.43,7.783729001547114,7.651940652467538,9.651616065965554
389176.828,6.0,127200,3.43,8.89630366756205,8.740941159318504,11.013087962387303
389176.828,6.0,127200,3.43,8.59272447570084,8.416858249989188,9.924586035230366
389176.828,6.0,127200,3.43,6.119409915540167,6.034784786571252,7.334712782516458
389176.828,6.0,127200,3.43,9.202490771294398,9.051542806975824,10.652948306322054
389176.828,6.0,127200,3.43,8.708751858985133,8.5588886560723,10.599771375976111
389176.828,6.0,127200,3.43,7.756599472928511,7.628066264511674,9.320552848514362
389176.828,6.0,127200,3.43,7.034859192038396,6.877581447423329,8.393143608143898
389176.828,6.0,127200,3.43,7.721921471038906,7.546296035380347,9.264233253467049
389176.828,6.0,127200,3.43,8.549257396575253,8.340794285309443,10.279294235411404
389176.828,6.0,127200,3.43,8.976005853554874,8.795106517216446,10.526174323924229
389176.828,6.0,127200,3.43,8.077949204654352,7.9250191102114655,9.840308508105535
389176.828,6.0,127200,3.43,8.828930897974965,8.662819927796216,10.716926945252228
389176.828,6.0,127200,3.43,8.489550366144636,8.305872170955976,9.958344962473904
389176.828,6.0,127200,3.43,8.075969292713214,7.89581257349522,9.539814733982928
389176.828,6.0,127200,3.43,7.9076031330728425,7.741881750661067,9.519833590681253
389176.828,6.0,127200,3.43,8.003751348359506,7.820197858439646,10.088719004425124
389176.828,6.0,127200,3.43,8.11506501421495,7.93650918093272,10.806695927094786
389176.828,6.0,127200,3.43,7.115621411705112,6.96414678494574,8.683105942249057
389176.828,6.0,127200,3.43,6.875847858874166,6.781330670515654,8.415321861852192
389176.828,6.0,127200,3.43,7.41219230002382,7.284370892751463,10.04331779996089
389176.828,6.0,127200,3.43,8.551820827782509,8.381843057323582,10.130276745632386
389176.828,6.0,127200,3.43,7.570049663959958,7.444494318609974,9.438029880861567
389176.828,6.0,127200,3.43,7.071235108418641,6.936910276896123,8.756306326993522
389176.828,6.0,127200,3.43,9.473282011385349,9.264737460416987,11.254430379347793
389176.828,6.0,127200,3.43,6.693958347551518,6.554307086924314,8.064056463219062
389176.828,6.0,127200,3.43,7.378930348965102,7.2556508320289,9.101609518696478
389176.828,6.0,127200,3.43,7.6136050657021554,7.48646254732918,9.400748481201353
389176.828,6.0,127200,3.43,7.295109892985118,7.197467997814282,8.97975310737424
389176.828,6.0,127200,3.43,8.125610664303052,8.010878933911316,9.565137661757747
389176.828,6.0,127200,3.43,8.110604637190185,7.947489993105281,10.136181358999458
389176.828,6.0,127200,3.43,8.018554292995736,7.888826293450631,9.639505516731187
529712.905,7.0,127200,3.43,1.4984385497408048,1.4550027372034886,1.922447680615413
529712.905,7.0,127200,3.43,2.279540585967038,2.227291321603689,2.727388313874754
529712.905,7.0,127200,3.43,1.6751391673259255,1.6349042556717217,2.074550397611774
529712.905,7.0,127200,3.43,1.2569876578833425,1.2314123324805029,1.671258932237171
529712.905,7.0,127200,3.43,2.049177959953141,2.0193023005019746,2.488285208845484
529712.905,7.0,127200,3.43,0.22517448138928273,0.21963194586961224,0.27231187502827764
529712.905,7.0,127200,3.43,0.8396407156589245,0.8242963599700042,1.0421202600566057
529712.905,7.0,127200,3.43,0.7834269668774204,0.7712399344825994,0.9859487784487437
529712.905,7.0,127200,3.43,1.538985897603219,1.5109936405516318,1.9587041860135657
529712.905,7.0,127200,3.43,1.5569655451304643,1.5218190719806806,1.906531922322953
529712.905,7.0,127200,3.43,1.7132709774525456,1.6775300851822446,2.0773622379159513
529712.905,7.0,127200,3.43,2.2836228640326435,2.2288266959030407,2.759848837822545
529712.905,7.0,127200,3.43,2.5538988559897553,2.506932675650007,3.1696898347504305
529712.905,7.0,127200,3.43,2.1656770025793604,2.1082381907838164,2.6671430275681987
529712.905,7.0,127200,3.43,1.2994428790136436,1.2740787442880042,1.7286221986381147
529712.905,7.0,127200,3.43,2.48141198664964,2.4329507960875,3.041299358920632
529712.905,7.0,127200,3.43,1.757048918082585,1.729961921423838,2.0428346212905697
529712.905,7.0,127200,3.43,3.3600303242403626,3.292657224529586,4.099962289741016
529712.905,7.0,127200,3.43,2.794124300567109,2.7385941643368645,3.3818035313768537
529712.905,7.0,127200,3.43,1.8004219910687032,1.7716263011886224,2.279572664041593
529712.905,7.0,127200,3.43,1.7726177489008184,1.7399688861531024,2.173595583868816
529712.905,7.0,127200,3.43,0.9605984242740598,0.9409273301762451,1.1602965766585878
529712.905,7.0,127200,3.43,1.9962829356389846,1.9650373669933356,2.593706557180428
529712.905,7.0,127200,3.43,0.7146560471372335,0.7006613184570142,0.9413711644101882
529712.905,7.0,127200,3.43,2.2854435644568847,2.2396069568484895,2.7452222583491968
529712.905,7.0,127200,3.43,0.13996952352859857,0.13700349782975768,0.17006048317830655
529712.905,7.0,127200,3.43,0.7770524763259953,0.7601794431475843,0.9815938496466436
529712.905,7.0,127200,3.43,3.746791562156421,3.68336709296,4.4311685635627365
529712.905,7.0,127200,3.43,3.101676435094694,3.0398925455102694,3.9521854818871978
529712.905,7.0,127200,3.43,3.3268485137879704,3.2643409560361096,4.110538152860074
529712.905,7.0,127200,3.43,0.17260024785765354,0.1694737318902903,0.21650664531942
529712.905,7.0,127200,3.43,0.4502466235052151,0.44161811780679855,0.5706302946376883
529712.905,7.0,127200,3.43,0.5037086454352715,0.4939332075753878,0.6229546232960598
529712.905,7.0,127200,3.43,3.938073794256384,3.8854497065108866,4.831426042746412
529712.905,7.0,127200,3.43,4.42780951147841,4.34597858157897,5.620739370826133
529712.905,7.0,127200,3.43,4.688181253326136,4.605681981868004,5.572426913737849
529712.905,7.0,127200,3.43,4.679743389858256,4.599852636264414,5.892467096540879
529712.905,7.0,127200,3.43,4.152393904222051,4.08992556624163,5.442581209652278
529712.905,7.0,127200,3.43,4.3983132023481915,4.324787340142039,5.427026756342442
529712.905,7.0,127200,3.43,5.50572272832788,5.410096907298094,7.204164338228659
529712.905,7.0,127200,3.43,5.2124194018011405,5.126814437836378,6.329183664818165
529712.905,7.0,127200,3.43,4.058927579908129,3.9780903900283584,4.9355078601321924
529712.905,7.0,127200,3.43,5.229487888189269,5.112968415536107,6.404235504047037
529712.905,7.0,127200,3.43,4.345279889652502,4.257731017756678,5.486926938451007
529712.905,7.0,127200,3.43,4.716777844191145,4.6448858370875685,5.7172513491385395
529712.905,7.0,127200,3.43,5.732982974851909,5.63312625179297,7.160617928796526
529712.905,7.0,127200,3.43,4.374512503735991,4.29921918731741,5.316886149474302
529712.905,7.0,127200,3.43,4.316586870416358,4.232260610781126,5.3423571829762455
529712.905,7.0,127200,3.43,4.767367995444496,4.695411057847784,6.138301551938945
529712.905,7.0,127200,3.43,6.028178273087421,5.875975873697038,7.238951063835135
529712.905,7.0,127200,3.43,5.942798077758004,5.837687458277698,7.529860223620334
529712.905,7.0,127200,3.43,4.649853125185503,4.5922262422855225,6.016038705605815
529712.905,7.0,127200,3.43,5.64068732122567,5.536721292616395,7.044960624219244
529712.905,7.0,127200,3.43,3.85094912156503,3.7686559336172505,4.740887148441899
529712.905,7.0,127200,3.43,4.564458458184601,4.484907225998994,5.56544336402118
529712.905,7.0,127200,3.43,5.7600803794276185,5.636585168863498,6.9315396581836675
529712.905,7.0,127200,3.43,4.5363335392826825,4.437914378562387,5.635203936597546
529712.905,7.0,127200,3.43,4.85293412830562,4.788664174769963,6.19839481776048
529712.905,7.0,127200,3.43,5.253806555660671,5.149399847502722,6.219423745207663
529712.905,7.0,127200,3.43,5.932108531394192,5.832209865635223,6.740103161409528
529712.905,7.0,127200,3.43,4.936539523537977,4.847768869634312,6.003804843373136
529712.905,7.0,127200,3.43,4.047292520687275,3.976113699873068,4.925300896705901
529712.905,7.0,127200,3.43,3.8947537986844036,3.80699920999724,5.280360258101396
529712.905,7.0,127200,3.43,4.457248930070845,4.386722054075139,5.283901218401249
529712.905,7.0,127200,3.43,5.033390955691866,4.960213366648264,6.162871236044082
529712.905,7.0,127200,3.43,3.3348422536167397,3.264279993331141,4.490240218674785
529712.905,7.0,127200,3.43,7.661449832747567,7.457615595274724,9.403283375900987
529712.905,7.0,127200,3.43,9.17068800514708,9.008846711666443,11.231742962023135
529712.905,7.0,127200,3.43,7.783729001547114,7.651940652467538,9.782446101340769
529712.905,7.0,127200,3.43,8.89630366756205,8.740941159318504,11.600757012634482
529712.905,7.0,127200,3.43,8.59272447570084,8.416858249989188,9.958953770999745
529712.905,7.0,127200,3.43,6.119409915540167,6.034784786571252,7.442427880618496
529712.905,7.0,127200,3.43,9.202490771294398,9.051542806975824,10.973722972425394
529712.905,7.0,127200,3.43,8.708751858985133,8.5588886560723,10.485845643179728
529712.905,7.0,127200,3.43,7.756599472928511,7.628066264511674,9.307860373814163
529712.905,7.0,127200,3.43,7.034859192038396,6.877581447423329,8.651997210803005
529712.905,7.0,127200,3.43,7.721921471038906,7.546296035380347,9.276735513373033
529712.905,7.0,127200,3.43,8.549257396575253,8.340794285309443,10.188606061995918
529712.905,7.0,127200,3.43,8.976005853554874,8.795106517216446,10.620136114739244
529712.905,7.0,127200,3.43,8.077949204654352,7.9250191102114655,9.960152121306534
529712.905,7.0,127200,3.43,8.828930897974965,8.662819927796216,10.668006260189406
529712.905,7.0,127200,3.43,8.489550366144636,8.305872170955976,9.963106036983065
529712.905,7.0,127200,3.43,8.075969292713214,7.89581257349522,9.87033374054594
529712.905,7.0,127200,3.43,7.9076031330728425,7.741881750661067,9.747044507275541
529712.905,7.0,127200,3.43,8.003751348359506,7.820197858439646,10.050687018287586
529712.905,7.0,127200,3.43,8.11506501421495,7.93650918093272,10.710860917331948
529712.905,7.0,127200,3.43,7.115621411705112,6.96414678494574,8.812491224571415
529712.905,7.0,127200,3.43,6.875847858874166,6.781330670515654,8.658556794364333
529712.905,7.0,127200,3.43,7.41219230002382,7.284370892751463,10.192894740842812
529712.905,7.0,127200,3.43,8.551820827782509,8.381843057323582,10.129832758102335
529712.905,7.0,127200,3.43,7.570049663959958,7.444494318609974,9.482074615280778
529712.905,7.0,127200,3.43,7.071235108418641,6.936910276896123,8.82933091695885
529712.905,7.0,127200,3.43,9.473282011385349,9.264737460416987,11.43536196611599
529712.905,7.0,127200,3.43,6.693958347551518,6.554307086924314,8.334830457961361
529712.905,7.0,127200,3.43,7.378930348965102,7.2556508320289,9.109904379924673
529712.905,7.0,127200,3.43,7.6136050657021554,7.48646254732918,9.71867578054136
529712.905,7.0,127200,3.43,7.295109892985118,7.197467997814282,8.96603022776535
529712.905,7.0,127200,3.43,8.125610664303052,8.010878933911316,9.6077118509443
529712.905,7.0,127200,3.43,8.110604637190185,7.947489993105281,10.402515108136347
529712.905,7.0,127200,3.43,8.018554292995736,7.888826293450631,10.013779285341577
691869.916,8.0,127200,3.43,1.4984385497408048,1.4550027372034886,1.9237598890146639
691869.916,8.0,127200,3.43,2.279540585967038,2.227291321603689,2.745238330326661
691869.916,8.0,127200,3.43,1.6751391673259255,1.6349042556717217,2.074918730240864
691869.916,8.0,127200,3.43,1.2569876578833425,1.2314123324805029,1.6292517179188781
691869.916,8.0,127200,3.43,2.049177959953141,2.0193023005019746,2.5197042089029345
691869.916,8.0,127200,3.43,0.22517448138928273,0.21963194586961224,0.27241871698167264
691869.916,8.0,127200,3.43,0.8396407156589245,0.8242963599700042,1.0347123161151848
691869.916,8.0,127200,3.43,0.7834269668774204,0.7712399344825994,0.9839656639278745
691869.916,8.0,127200,3.43,1.538985897603219,1.5109936405516318,1.9662131014031166
691869.916,8.0,127200,3.43,1.5569655451304643,1.5218190719806806,1.8916936543051457
691869.916,8.0,127200,3.43,1.7132709774525456,1.6775300851822446,2.042360613063912
691869.916,8.0,127200,3.43,2.2836228640326435,2.2288266959030407,2.764638914560892
691869.916,8.0,127200,3.43,2.5538988559897553,2.506932675650007,3.1172665121037166
691869.916,8.0,127200,3.43,2.1656770025793604,2.1082381907838164,2.6607964652874068
691869.916,8.0,127200,3.43,1.2994428790136436,1.2740787442880042,1.6961341851373426
691869.916,8.0,127200,3.43,2.48141198664964,2.4329507960875,3.037446998193898
691869.916,8.0,127200,3.43,1.757048918082585,1.729961921423838,2.0673304736215607
691869.916,8.0,127200,3.43,3.3600303242403626,3.292657224529586,4.046712598044766
691869.916,8.0,127200,3.43,2.794124300567109,2.7385941643368645,3.3560370869074765
691869.916,8.0,127200,3.43,1.8004219910687032,1.7716263011886224,2.2379871450998405
691869.916,8.0,127200,3.43,1.7726177489008184,1.7399688861531024,2.1270847976375573
691869.916,8.0,127200,3.43,0.9605984242740598,0.9409273301762451,1.140066190711092
691869.916,8.0,127200,3.43,1.9962829356389846,1.9650373669933356,2.5850082167983244
691869.916,8.0,127200,3.43,0.7146560471372335,0.7006613184570142,0.9278430782057724
691869.916,8.0,127200,3.43,2.2854435644568847,2.2396069568484895,2.77182741203603
691869.916,8.0,127200,3.43,0.13996952352859857,0.13700349782975768,0.17084925503763462
691869.916,8.0,127200,3.43,0.7770524763259953,0.7601794431475843,0.973701586944046
691869.916,8.0,127200,3.43,3.746791562156421,3.68336709296,4.340855316637676
691869.916,8.0,127200,3.43,3.101676435094694,3.0398925455102694,3.918479599358456
691869.916,8.0,127200,3.43,3.3268485137879704,3.2643409560361096,4.085439625401926
691869.916,8.0,127200,3.43,0.17260024785765354,0.1694737318902903,0.21641516314100148
691869.916,8.0,127200,3.43,0.4502466235052151,0.44161811780679855,0.5664283860475662
691869.916,8.0,127200,3.43,0.5037086454352715,0.4939332075753878,0.6192509291373588
691869.916,8.0,127200,3.43,3.938073794256384,3.8854497065108866,4.769625176383118
691869.916,8.0,127200,3.43,4.42780951147841,4.34597858157897,5.669980664458871
691869.916,8.0,127200,3.43,4.688181253326136,4.605681981868004,5.594990998608821
691869.916,8.0,127200,3.43,4.679743389858256,4.599852636264414,5.947062923255408
691869.916,8.0,127200,3.43,4.152393904222051,4.08992556624163,5.42440272252647
691869.916,8.0,127200,3.43,4.3983132023481915,4.324787340142039,5.305301090638629
691869.916,8.0,127200,3.43,5.50572272832788,5.410096907298094,6.9904380198204255
691869.916,8.0,127200,3.43,5.2124194018011405,5.126814437836378,6.314248025075365
691869.916,8.0,127200,3.43,4.058927579908129,3.9780903900283584,4.992607600462312
691869.916,8.0,127200,3.43,5.229487888189269,5.112968415536107,6.417204599795744
691869.916,8.0,127200,3.43,4.345279889652502,4.257731017756678,5.454221105637595
691869.916,8.0,127200,3.43,4.716777844191145,4.6448858370875685,5.718003875350078
691869.916,8.0,127200,3.43,5.732982974851909,5.63312625179297,7.072852930674817
691869.916,8.0,127200,3.43,4.374512503735991,4.29921918731741,5.287895107746246
691869.916,8.0,127200,3.43,4.316586870416358,4.232260610781126,5.494441825946469
691869.916,8.0,127200,3.43,4.767367995444496,4.695411057847784,6.039511236295892
691869.916,8.0,127200,3.43,6.028178273087421,5.875975873697038,7.310174187178631
691869.916,8.0,127200,3.43,5.942798077758004,5.837687458277698,7.545977937241436
691869.916,8.0,127200,3.43,4.649853125185503,4.5922262422855225,5.878127952105499
691869.916,8.0,127200,3.43,5.64068732122567,5.536721292616395,7.095741404764689
691869.916,8.0,127200,3.43,3.85094912156503,3.7686559336172505,4.696271598159157
691869.916,8.0,127200,3.43,4.564458458184601,4.484907225998994,5.502714429791987
691869.916,8.0,127200,3.43,5.7600803794276185,5.636585168863498,6.904328781095513
691869.916,8.0,127200,3.43,4.5363335392826825,4.437914378562387,5.626890850681595
691869.916,8.0,127200,3.43,4.85293412830562,4.788664174769963,6.107902862621281
691869.916,8.0,127200,3.43,5.253806555660671,5.149399847502722,6.118394274613349
691869.916,8.0,127200,3.43,5.932108531394192,5.832209865635223,6.797122286859093
691869.916,8.0,127200,3.43,4.936539523537977,4.847768869634312,6.07123242138543
691869.916,8.0,127200,3.43,4.047292520687275,3.976113699873068,4.948094578393827
691869.916,8.0,127200,3.43,3.8947537986844036,3.80699920999724,5.301434967822006
691869.916,8.0,127200,3.43,4.457248930070845,4.386722054075139,5.220576087051234
691869.916,8.0,127200,3.43,5.033390955691866,4.960213366648264,6.094977960292984
691869.916,8.0,127200,3.43,3.3348422536167397,3.264279993331141,4.452712295086533
691869.916,8.0,127200,3.43,7.661449832747567,7.457615595274724,9.312335064779091
691869.916,8.0,127200,3.43,9.17068800514708,9.008846711666443,11.088329038009432
691869.916,8.0,127200,3.43,7.783729001547114,7.651940652467538,9.845577335619234
691869.916,8.0,127200,3.43,8.89630366756205,8.740941159318504,11.688822661075983
691869.916,8.0,127200,3.43,8.59272447570084,8.416858249989188,9.964573318765616
