True_M_U,True_M_S_M_U_Ratio,Input_M_U,Input_M_S_M_U_Ratio,True_IRI,Est_IRI,Est_IRI_Wrong_Parameter
34.667,6.0,28,7.429,3.3600303242403626,3.292657224529586,3.7835748351706653
34.667,6.0,28,7.429,2.794124300567109,2.7385941643368645,3.1781594592140423
34.667,6.0,28,7.429,1.8004219910687032,1.7716263011886224,2.043048168985304
34.667,6.0,28,7.429,1.7726177489008184,1.7399688861531024,2.0284974955353596
34.667,6.0,28,7.429,0.9605984242740598,0.9409273301762451,1.0939721560657572
34.667,6.0,28,7.429,1.9962829356389846,1.9650373669933356,2.2377073569497044
34.667,6.0,28,7.429,0.7146560471372335,0.7006613184570142,0.799591948127437
34.667,6.0,28,7.429,2.2854435644568847,2.2396069568484895,2.55998178831151
34.667,6.0,28,7.429,0.13996952352859857,0.13700349782975768,0.15988424243963084
34.667,6.0,28,7.429,0.7770524763259953,0.7601794431475843,0.8667003343800298
34.667,6.0,28,7.429,3.746791562156421,3.68336709296,4.263774814218705
34.667,6.0,28,7.429,3.101676435094694,3.0398925455102694,3.556799917487575
34.667,6.0,28,7.429,3.3268485137879704,3.2643409560361096,3.7609583191532536
34.667,6.0,28,7.429,0.17260024785765354,0.1694737318902903,0.1951477658016447
34.667,6.0,28,7.429,0.4502466235052151,0.44161811780679855,0.5193335918083849
34.667,6.0,28,7.429,0.5037086454352715,0.4939332075753878,0.5740672579609022
34.667,6.0,28,7.429,3.938073794256384,3.8854497065108866,4.4310330193250245
34.667,6.0,28,7.429,4.42780951147841,4.34597858157897,4.935772893994167
34.667,6.0,28,7.429,4.688181253326136,4.605681981868004,5.2769343671478675
34.667,6.0,28,7.429,4.679743389858256,4.599852636264414,5.429637326692609
34.667,6.0,28,7.429,4.152393904222051,4.08992556624163,4.627291061412995
34.667,6.0,28,7.429,4.3983132023481915,4.324787340142039,4.911274498338439
34.667,6.0,28,7.429,5.50572272832788,5.410096907298094,6.129240774864847
34.667,6.0,28,7.429,5.2124194018011405,5.126814437836378,5.928252899981206
34.667,6.0,28,7.429,4.058927579908129,3.9780903900283584,4.586732450061814
34.667,6.0,28,7.429,5.229487888189269,5.112968415536107,5.869795704095705
34.667,6.0,28,7.429,4.345279889652502,4.257731017756678,5.015335790029423
34.667,6.0,28,7.429,4.716777844191145,4.6448858370875685,5.283025499787377
34.667,6.0,28,7.429,5.732982974851909,5.63312625179297,6.498939931164159
34.667,6.0,28,7.429,4.374512503735991,4.29921918731741,4.946681194488892
34.667,6.0,28,7.429,4.316586870416358,4.232260610781126,4.8571073420963415
34.667,6.0,28,7.429,4.767367995444496,4.695411057847784,5.394127139497987
34.667,6.0,28,7.429,6.028178273087421,5.875975873697038,6.841036978735581
34.667,6.0,28,7.429,5.942798077758004,5.837687458277698,6.71417625016441
34.667,6.0,28,7.429,4.649853125185503,4.5922262422855225,5.27069720354127
34.667,6.0,28,7.429,5.64068732122567,5.536721292616395,6.444374912126051
34.667,6.0,28,7.429,3.85094912156503,3.7686559336172505,4.292305151552046
34.667,6.0,28,7.429,4.564458458184601,4.484907225998994,5.085474964505778
34.667,6.0,28,7.429,5.7600803794276185,5.636585168863498,6.488257873614747
34.667,6.0,28,7.429,4.5363335392826825,4.437914378562387,5.161205154274132
34.667,6.0,28,7.429,4.85293412830562,4.788664174769963,5.501170915702618
34.667,6.0,28,7.429,5.253806555660671,5.149399847502722,6.013625689954334
34.667,6.0,28,7.429,5.932108531394192,5.832209865635223,6.693188158127224
34.667,6.0,28,7.429,4.936539523537977,4.847768869634312,5.565030514346738
34.667,6.0,28,7.429,4.047292520687275,3.976113699873068,4.543786249071469
34.667,6.0,28,7.429,3.8947537986844036,3.80699920999724,4.475475226066257
34.667,6.0,28,7.429,4.457248930070845,4.386722054075139,5.053498582245716
34.667,6.0,28,7.429,5.033390955691866,4.960213366648264,5.69711562991546
34.667,6.0,28,7.429,3.3348422536167397,3.264279993331141,3.8041281309780706
34.667,6.0,28,7.429,7.661449832747567,7.457615595274724,8.753602471891877
34.667,6.0,28,7.429,9.17068800514708,9.008846711666443,10.148572301729036
34.667,6.0,28,7.429,7.783729001547114,7.651940652467538,8.811494593397445
34.667,6.0,28,7.429,8.89630366756205,8.740941159318504,9.890420251521812
34.667,6.0,28,7.429,8.59272447570084,8.416858249989188,9.682838027998255
34.667,6.0,28,7.429,6.119409915540167,6.034784786571252,6.922229845430856
34.667,6.0,28,7.429,9.202490771294398,9.051542806975824,10.406918373696014
34.667,6.0,28,7.429,8.708751858985133,8.5588886560723,9.877053348014222
34.667,6.0,28,7.429,7.756599472928511,7.628066264511674,8.752271237181008
34.667,6.0,28,7.429,7.034859192038396,6.877581447423329,7.986186612970004
34.667,6.0,28,7.429,7.721921471038906,7.546296035380347,8.623408828799574
34.667,6.0,28,7.429,8.549257396575253,8.340794285309443,9.608362452950606
34.667,6.0,28,7.429,8.976005853554874,8.795106517216446,9.9581287719604
34.667,6.0,28,7.429,8.077949204654352,7.9250191102114655,8.989228948358866
34.667,6.0,28,7.429,8.828930897974965,8.662819927796216,9.987833952256908
34.667,6.0,28,7.429,8.489550366144636,8.305872170955976,9.529567870358113
34.667,6.0,28,7.429,8.075969292713214,7.89581257349522,9.078817050181662
34.667,6.0,28,7.429,7.9076031330728425,7.741881750661067,8.887404983527794
34.667,6.0,28,7.429,8.003751348359506,7.820197858439646,9.012777729881703
34.667,6.0,28,7.429,8.11506501421495,7.93650918093272,9.220211357149934
34.667,6.0,28,7.429,7.115621411705112,6.96414678494574,8.170122087310851
34.667,6.0,28,7.429,6.875847858874166,6.781330670515654,7.7027660232064825
34.667,6.0,28,7.429,7.41219230002382,7.284370892751463,8.266320728807255
34.667,6.0,28,7.429,8.551820827782509,8.381843057323582,9.619544336639644
34.667,6.0,28,7.429,7.570049663959958,7.444494318609974,8.843026445496616
34.667,6.0,28,7.429,7.071235108418641,6.936910276896123,7.941707665198487
34.667,6.0,28,7.429,9.473282011385349,9.264737460416987,10.606658937563719
34.667,6.0,28,7.429,6.693958347551518,6.554307086924314,7.684700406801189
34.667,6.0,28,7.429,7.378930348965102,7.2556508320289,8.404459923838655
34.667,6.0,28,7.429,7.6136050657021554,7.48646254732918,8.579286546395972
34.667,6.0,28,7.429,7.295109892985118,7.197467997814282,8.33688682621078
34.667,6.0,28,7.429,8.125610664303052,8.010878933911316,9.355755212020846
34.667,6.0,28,7.429,8.110604637190185,7.947489993105281,8.86327263668651
34.667,6.0,28,7.429,8.018554292995736,7.888826293450631,9.033669970688035
32.0,6.5,28,7.429,1.4984385497408048,1.4550027372034886,1.6547870960362485
32.0,6.5,28,7.429,2.279540585967038,2.227291321603689,2.5148029062020476
32.0,6.5,28,7.429,1.6751391673259255,1.6349042556717217,1.8803014359014514
32.0,6.5,28,7.429,1.2569876578833425,1.2314123324805029,1.4004028490667264
32.0,6.5,28,7.429,2.049177959953141,2.0193023005019746,2.2175104910697305
32.0,6.5,28,7.429,0.22517448138928273,0.21963194586961224,0.250451377140013
32.0,6.5,28,7.429,0.8396407156589245,0.8242963599700042,0.9310086767721327
32.0,6.5,28,7.429,0.7834269668774204,0.7712399344825994,0.8627004138260359
32.0,6.5,28,7.429,1.538985897603219,1.5109936405516318,1.6980665162771118
32.0,6.5,28,7.429,1.5569655451304643,1.5218190719806806,1.7285379237169145
32.0,6.5,28,7.429,1.7132709774525456,1.6775300851822446,1.9282176848826877
32.0,6.5,28,7.429,2.2836228640326435,2.2288266959030407,2.5622004166249503
32.0,6.5,28,7.429,2.5538988559897553,2.506932675650007,2.8144388434071765
32.0,6.5,28,7.429,2.1656770025793604,2.1082381907838164,2.4204238843027324
32.0,6.5,28,7.429,1.2994428790136436,1.2740787442880042,1.4469813361735413
32.0,6.5,28,7.429,2.48141198664964,2.4329507960875,2.7572074660124586
32.0,6.5,28,7.429,1.757048918082585,1.729961921423838,1.94619320812851
32.0,6.5,28,7.429,3.3600303242403626,3.292657224529586,3.6968065036338302
32.0,6.5,28,7.429,2.794124300567109,2.7385941643368645,3.1103040482325026
32.0,6.5,28,7.429,1.8004219910687032,1.7716263011886224,2.0050432263972033
32.0,6.5,28,7.429,1.7726177489008184,1.7399688861531024,1.9863711679674114
32.0,6.5,28,7.429,0.9605984242740598,0.9409273301762451,1.0718206742612606
32.0,6.5,28,7.429,1.9962829356389846,1.9650373669933356,2.1944791341854595
32.0,6.5,28,7.429,0.7146560471372335,0.7006613184570142,0.7820034348479212
32.0,6.5,28,7.429,2.2854435644568847,2.2396069568484895,2.4983942886137167
32.0,6.5,28,7.429,0.13996952352859857,0.13700349782975768,0.15640094555036432
32.0,6.5,28,7.429,0.7770524763259953,0.7601794431475843,0.8535844118566368
32.0,6.5,28,7.429,3.746791562156421,3.68336709296,4.165331120959903
32.0,6.5,28,7.429,3.101676435094694,3.0398925455102694,3.5023393985237297
32.0,6.5,28,7.429,3.3268485137879704,3.2643409560361096,3.682639463561584
32.0,6.5,28,7.429,0.17260024785765354,0.1694737318902903,0.19062951462192276
32.0,6.5,28,7.429,0.4502466235052151,0.44161811780679855,0.5083857243019838
32.0,6.5,28,7.429,0.5037086454352715,0.4939332075753878,0.5614865888928672
32.0,6.5,28,7.429,3.938073794256384,3.8854497065108866,4.337564513762544
32.0,6.5,28,7.429,4.42780951147841,4.34597858157897,4.836961115925732
32.0,6.5,28,7.429,4.688181253326136,4.605681981868004,5.181178610895978
32.0,6.5,28,7.429,4.679743389858256,4.599852636264414,5.294340906309275
32.0,6.5,28,7.429,4.152393904222051,4.08992556624163,4.5368893233296035
32.0,6.5,28,7.429,4.3983132023481915,4.324787340142039,4.812736020822199
32.0,6.5,28,7.429,5.50572272832788,5.410096907298094,6.003706484313544
32.0,6.5,28,7.429,5.2124194018011405,5.126814437836378,5.7944255889163765
32.0,6.5,28,7.429,4.058927579908129,3.9780903900283584,4.498371423738593
32.0,6.5,28,7.429,5.229487888189269,5.112968415536107,5.744811012636768
32.0,6.5,28,7.429,4.345279889652502,4.257731017756678,4.913013820816186
32.0,6.5,28,7.429,4.716777844191145,4.6448858370875685,5.168810881632878
32.0,6.5,28,7.429,5.732982974851909,5.63312625179297,6.3493394515966814
32.0,6.5,28,7.429,4.374512503735991,4.29921918731741,4.8425729219136455
32.0,6.5,28,7.429,4.316586870416358,4.232260610781126,4.747070181534838
32.0,6.5,28,7.429,4.767367995444496,4.695411057847784,5.275942984820154
32.0,6.5,28,7.429,6.028178273087421,5.875975873697038,6.689770116854245
32.0,6.5,28,7.429,5.942798077758004,5.837687458277698,6.5607609063040115
32.0,6.5,28,7.429,4.649853125185503,4.5922262422855225,5.155364623107902
32.0,6.5,28,7.429,5.64068732122567,5.536721292616395,6.294252272571642
32.0,6.5,28,7.429,3.85094912156503,3.7686559336172505,4.222651386798979
32.0,6.5,28,7.429,4.564458458184601,4.484907225998994,4.959730572831647
32.0,6.5,28,7.429,5.7600803794276185,5.636585168863498,6.3421007913917125
32.0,6.5,28,7.429,4.5363335392826825,4.437914378562387,5.062805430605582
32.0,6.5,28,7.429,4.85293412830562,4.788664174769963,5.39462739003845
32.0,6.5,28,7.429,5.253806555660671,5.149399847502722,5.8975882496089795
32.0,6.5,28,7.429,5.932108531394192,5.832209865635223,6.510682239707717
32.0,6.5,28,7.429,4.936539523537977,4.847768869634312,5.424517459019014
32.0,6.5,28,7.429,4.047292520687275,3.976113699873068,4.451664317890325
32.0,6.5,28,7.429,3.8947537986844036,3.80699920999724,4.378818167884628
32.0,6.5,28,7.429,4.457248930070845,4.386722054075139,4.919674741515349
32.0,6.5,28,7.429,5.033390955691866,4.960213366648264,5.566023222956964
32.0,6.5,28,7.429,3.3348422536167397,3.264279993331141,3.734217775555074
32.0,6.5,28,7.429,7.661449832747567,7.457615595274724,8.538195732992824
32.0,6.5,28,7.429,9.17068800514708,9.008846711666443,9.922879129250084
32.0,6.5,28,7.429,7.783729001547114,7.651940652467538,8.632141771652044
32.0,6.5,28,7.429,8.89630366756205,8.740941159318504,9.719234663106235
32.0,6.5,28,7.429,8.59272447570084,8.416858249989188,9.413029210763986
32.0,6.5,28,7.429,6.119409915540167,6.034784786571252,6.752726407284202
32.0,6.5,28,7.429,9.202490771294398,9.051542806975824,10.122447073238217
32.0,6.5,28,7.429,8.708751858985133,8.5588886560723,9.684072391841298
32.0,6.5,28,7.429,7.756599472928511,7.628066264511674,8.533090742513876
32.0,6.5,28,7.429,7.034859192038396,6.877581447423329,7.815786241902577
32.0,6.5,28,7.429,7.721921471038906,7.546296035380347,8.416772392943045
32.0,6.5,28,7.429,8.549257396575253,8.340794285309443,9.37015999639338
32.0,6.5,28,7.429,8.976005853554874,8.795106517216446,9.770713594125542
32.0,6.5,28,7.429,8.077949204654352,7.9250191102114655,8.766123034827473
32.0,6.5,28,7.429,8.828930897974965,8.662819927796216,9.774224625874131
32.0,6.5,28,7.429,8.489550366144636,8.305872170955976,9.346352296323323
32.0,6.5,28,7.429,8.075969292713214,7.89581257349522,8.85024510136854
32.0,6.5,28,7.429,7.9076031330728425,7.741881750661067,8.708153705942825
32.0,6.5,28,7.429,8.003751348359506,7.820197858439646,8.874438964947304
32.0,6.5,28,7.429,8.11506501421495,7.93650918093272,9.079314037151692
32.0,6.5,28,7.429,7.115621411705112,6.96414678494574,8.002450468457328
32.0,6.5,28,7.429,6.875847858874166,6.781330670515654,7.552637753035812
32.0,6.5,28,7.429,7.41219230002382,7.284370892751463,8.128695094871699
32.0,6.5,28,7.429,8.551820827782509,8.381843057323582,9.413981387184092
32.0,6.5,28,7.429,7.570049663959958,7.444494318609974,8.65045683016803
32.0,6.5,28,7.429,7.071235108418641,6.936910276896123,7.775753660942287
32.0,6.5,28,7.429,9.473282011385349,9.264737460416987,10.386880325568237
32.0,6.5,28,7.429,6.693958347551518,6.554307086924314,7.505535359337274
32.0,6.5,28,7.429,7.378930348965102,7.2556508320289,8.253443561184543
32.0,6.5,28,7.429,7.6136050657021554,7.48646254732918,8.394487789082039
32.0,6.5,28,7.429,7.295109892985118,7.197467997814282,8.127507213330128
32.0,6.5,28,7.429,8.125610664303052,8.010878933911316,9.143631101173955
32.0,6.5,28,7.429,8.110604637190185,7.947489993105281,8.7123425065461
32.0,6.5,28,7.429,8.018554292995736,7.888826293450631,8.833960248491003
29.714,7.0,28,7.429,1.4984385497408048,1.4550027372034886,1.6243729596289784
29.714,7.0,28,7.429,2.279540585967038,2.227291321603689,2.462176157245923
29.714,7.0,28,7.429,1.6751391673259255,1.6349042556717217,1.83689744831988
29.714,7.0,28,7.429,1.2569876578833425,1.2314123324805029,1.3747782168052058
29.714,7.0,28,7.429,2.049177959953141,2.0193023005019746,2.1750008372094656
29.714,7.0,28,7.429,0.22517448138928273,0.21963194586961224,0.2450536494379095
29.714,7.0,28,7.429,0.8396407156589245,0.8242963599700042,0.9105196209801238
29.714,7.0,28,7.429,0.7834269668774204,0.7712399344825994,0.8476576756295394
29.714,7.0,28,7.429,1.538985897603219,1.5109936405516318,1.6670073662582772
29.714,7.0,28,7.429,1.5569655451304643,1.5218190719806806,1.6941829802910922
29.714,7.0,28,7.429,1.7132709774525456,1.6775300851822446,1.8922443764213976
29.714,7.0,28,7.429,2.2836228640326435,2.2288266959030407,2.5104643957258976
29.714,7.0,28,7.429,2.5538988559897553,2.506932675650007,2.766995601189581
29.714,7.0,28,7.429,2.1656770025793604,2.1082381907838164,2.368633976381675
29.714,7.0,28,7.429,1.2994428790136436,1.2740787442880042,1.4209039658775022
29.714,7.0,28,7.429,2.48141198664964,2.4329507960875,2.702113554687222
29.714,7.0,28,7.429,1.757048918082585,1.729961921423838,1.9085202892806756
29.714,7.0,28,7.429,3.3600303242403626,3.292657224529586,3.621973873798577
29.714,7.0,28,7.429,2.794124300567109,2.7385941643368645,3.05043735234946
29.714,7.0,28,7.429,1.8004219910687032,1.7716263011886224,1.972551966162037
29.714,7.0,28,7.429,1.7726177489008184,1.7399688861531024,1.9479461872597323
29.714,7.0,28,7.429,0.9605984242740598,0.9409273301762451,1.0525392271429983
29.714,7.0,28,7.429,1.9962829356389846,1.9650373669933356,2.1564753214106385
29.714,7.0,28,7.429,0.7146560471372335,0.7006613184570142,0.7679485336838336
29.714,7.0,28,7.429,2.2854435644568847,2.2396069568484895,2.446157846570385
29.714,7.0,28,7.429,0.13996952352859857,0.13700349782975768,0.15320014663544027
29.714,7.0,28,7.429,0.7770524763259953,0.7601794431475843,0.8422858217352959
29.714,7.0,28,7.429,3.746791562156421,3.68336709296,4.075658005632671
29.714,7.0,28,7.429,3.101676435094694,3.0398925455102694,3.448635811185662
29.714,7.0,28,7.429,3.3268485137879704,3.2643409560361096,3.61179584335665
29.714,7.0,28,7.429,0.17260024785765354,0.1694737318902903,0.1868010465142577
29.714,7.0,28,7.429,0.4502466235052151,0.44161811780679855,0.49821323666467915
29.714,7.0,28,7.429,0.5037086454352715,0.4939332075753878,0.5502607387115706
29.714,7.0,28,7.429,3.938073794256384,3.8854497065108866,4.254967566213774
29.714,7.0,28,7.429,4.42780951147841,4.34597858157897,4.749548926240116
29.714,7.0,28,7.429,4.688181253326136,4.605681981868004,5.092999888565775
29.714,7.0,28,7.429,4.679743389858256,4.599852636264414,5.173508610983504
29.714,7.0,28,7.429,4.152393904222051,4.08992556624163,4.464376739966356
29.714,7.0,28,7.429,4.3983132023481915,4.324787340142039,4.73040930554849
29.714,7.0,28,7.429,5.50572272832788,5.410096907298094,5.898996588182492
29.714,7.0,28,7.429,5.2124194018011405,5.126814437836378,5.677765105686605
29.714,7.0,28,7.429,4.058927579908129,3.9780903900283584,4.417124023413253
29.714,7.0,28,7.429,5.229487888189269,5.112968415536107,5.6438721424933
29.714,7.0,28,7.429,4.345279889652502,4.257731017756678,4.817867928503179
29.714,7.0,28,7.429,4.716777844191145,4.6448858370875685,5.068378350641946
29.714,7.0,28,7.429,5.732982974851909,5.63312625179297,6.2277302504425105
29.714,7.0,28,7.429,4.374512503735991,4.29921918731741,4.755483892095533
29.714,7.0,28,7.429,4.316586870416358,4.232260610781126,4.653004803627177
29.714,7.0,28,7.429,4.767367995444496,4.695411057847784,5.176461365996432
29.714,7.0,28,7.429,6.028178273087421,5.875975873697038,6.5559789104195145
29.714,7.0,28,7.429,5.942798077758004,5.837687458277698,6.424502014641266
29.714,7.0,28,7.429,4.649853125185503,4.5922262422855225,5.062502930581338
29.714,7.0,28,7.429,5.64068732122567,5.536721292616395,6.173939949988591
29.714,7.0,28,7.429,3.85094912156503,3.7686559336172505,4.157609516284377
29.714,7.0,28,7.429,4.564458458184601,4.484907225998994,4.861346923266805
29.714,7.0,28,7.429,5.7600803794276185,5.636585168863498,6.217951784244495
29.714,7.0,28,7.429,4.5363335392826825,4.437914378562387,4.973904401012494
29.714,7.0,28,7.429,4.85293412830562,4.788664174769963,5.29517667329548
29.714,7.0,28,7.429,5.253806555660671,5.149399847502722,5.7901295320708295
29.714,7.0,28,7.429,5.932108531394192,5.832209865635223,6.3584433254376265
29.714,7.0,28,7.429,4.936539523537977,4.847768869634312,5.306971635548595
29.714,7.0,28,7.429,4.047292520687275,3.976113699873068,4.37485547763183
29.714,7.0,28,7.429,3.8947537986844036,3.80699920999724,4.28999161847532
29.714,7.0,28,7.429,4.457248930070845,4.386722054075139,4.8018471878774145
29.714,7.0,28,7.429,5.033390955691866,4.960213366648264,5.451275973597379
29.714,7.0,28,7.429,3.3348422536167397,3.264279993331141,3.669868774167673
29.714,7.0,28,7.429,7.661449832747567,7.457615595274724,8.350763923351895
29.714,7.0,28,7.429,9.17068800514708,9.008846711666443,9.738781557590327
29.714,7.0,28,7.429,7.783729001547114,7.651940652467538,8.479345516614345
29.714,7.0,28,7.429,8.89630366756205,8.740941159318504,9.565022385452016
29.714,7.0,28,7.429,8.59272447570084,8.416858249989188,9.18397583870324
29.714,7.0,28,7.429,6.119409915540167,6.034784786571252,6.615400139267459
29.714,7.0,28,7.429,9.202490771294398,9.051542806975824,9.881225270515912
29.714,7.0,28,7.429,8.708751858985133,8.5588886560723,9.519588635730821
29.714,7.0,28,7.429,7.756599472928511,7.628066264511674,8.351351680776364
29.714,7.0,28,7.429,7.034859192038396,6.877581447423329,7.6752246522575724
29.714,7.0,28,7.429,7.721921471038906,7.546296035380347,8.240423846876261
29.714,7.0,28,7.429,8.549257396575253,8.340794285309443,9.176249810949077
29.714,7.0,28,7.429,8.976005853554874,8.795106517216446,9.598994532489948
29.714,7.0,28,7.429,8.077949204654352,7.9250191102114655,8.576212059855436
29.714,7.0,28,7.429,8.828930897974965,8.662819927796216,9.604022133476299
29.714,7.0,28,7.429,8.489550366144636,8.305872170955976,9.187549373965505
29.714,7.0,28,7.429,8.075969292713214,7.89581257349522,8.656661345975376
29.714,7.0,28,7.429,7.9076031330728425,7.741881750661067,8.561568449968737
29.714,7.0,28,7.429,8.003751348359506,7.820197858439646,8.734949280310525
29.714,7.0,28,7.429,8.11506501421495,7.93650918093272,8.960115723431059
29.714,7.0,28,7.429,7.115621411705112,6.96414678494574,7.859726356632485
29.714,7.0,28,7.429,6.875847858874166,6.781330670515654,7.424051931837494
29.714,7.0,28,7.429,7.41219230002382,7.284370892751463,8.01077401811876
29.714,7.0,28,7.429,8.551820827782509,8.381843057323582,9.226887133126624
29.714,7.0,28,7.429,7.570049663959958,7.444494318609974,8.473393055528001
29.714,7.0,28,7.429,7.071235108418641,6.936910276896123,7.628783400298703
29.714,7.0,28,7.429,9.473282011385349,9.264737460416987,10.190033424983955
29.714,7.0,28,7.429,6.693958347551518,6.554307086924314,7.355886259686635
29.714,7.0,28,7.429,7.378930348965102,7.2556508320289,8.117419671685948
29.714,7.0,28,7.429,7.6136050657021554,7.48646254732918,8.242732796876354
29.714,7.0,28,7.429,7.295109892985118,7.197467997814282,7.951984867357503
29.714,7.0,28,7.429,8.125610664303052,8.010878933911316,8.952213885562102
29.714,7.0,28,7.429,8.110604637190185,7.947489993105281,8.597506174455777
29.714,7.0,28,7.429,8.018554292995736,7.888826293450631,8.664011818308106
27.733,7.5,28,7.429,1.4984385497408048,1.4550027372034886,1.5962667395557315
27.733,7.5,28,7.429,2.279540585967038,2.227291321603689,2.4178780150495367
27.733,7.5,28,7.429,1.6751391673259255,1.6349042556717217,1.7997881400687568
27.733,7.5,28,7.429,1.2569876578833425,1.2314123324805029,1.353331446292759
27.733,7.5,28,7.429,2.049177959953141,2.0193023005019746,2.1404967994474284
27.733,7.5,28,7.429,0.22517448138928273,0.21963194586961224,0.24037636178376573
27.733,7.5,28,7.429,0.8396407156589245,0.8242963599700042,0.8942132257118139
27.733,7.5,28,7.429,0.7834269668774204,0.7712399344825994,0.8350214574947996
27.733,7.5,28,7.429,1.538985897603219,1.5109936405516318,1.6378868030817717
27.733,7.5,28,7.429,1.5569655451304643,1.5218190719806806,1.663993355889537
27.733,7.5,28,7.429,1.7132709774525456,1.6775300851822446,1.8609552946510264
27.733,7.5,28,7.429,2.2836228640326435,2.2288266959030407,2.4633985304786146
27.733,7.5,28,7.429,2.5538988559897553,2.506932675650007,2.723992210632857
27.733,7.5,28,7.429,2.1656770025793604,2.1082381907838164,2.3273783373079913
27.733,7.5,28,7.429,1.2994428790136436,1.2740787442880042,1.3997320194189755
27.733,7.5,28,7.429,2.48141198664964,2.4329507960875,2.652822991227982
27.733,7.5,28,7.429,1.757048918082585,1.729961921423838,1.8762764260093119
27.733,7.5,28,7.429,3.3600303242403626,3.292657224529586,3.5596315879243394
27.733,7.5,28,7.429,2.794124300567109,2.7385941643368645,2.9959708200831443
27.733,7.5,28,7.429,1.8004219910687032,1.7716263011886224,1.9452102778326095
27.733,7.5,28,7.429,1.7726177489008184,1.7399688861531024,1.913670729803014
27.733,7.5,28,7.429,0.9605984242740598,0.9409273301762451,1.0350027664984878
27.733,7.5,28,7.429,1.9962829356389846,1.9650373669933356,2.1260806885095085
27.733,7.5,28,7.429,0.7146560471372335,0.7006613184570142,0.7564728066354925
27.733,7.5,28,7.429,2.2854435644568847,2.2396069568484895,2.4015287870217583
27.733,7.5,28,7.429,0.13996952352859857,0.13700349782975768,0.1504539387873723
27.733,7.5,28,7.429,0.7770524763259953,0.7601794431475843,0.8324874901530949
27.733,7.5,28,7.429,3.746791562156421,3.68336709296,3.995001667240725
27.733,7.5,28,7.429,3.101676435094694,3.0398925455102694,3.3999849006557925
27.733,7.5,28,7.429,3.3268485137879704,3.2643409560361096,3.5502246082730777
27.733,7.5,28,7.429,0.17260024785765354,0.1694737318902903,0.18360704061202204
27.733,7.5,28,7.429,0.4502466235052151,0.44161811780679855,0.48940602459501287
27.733,7.5,28,7.429,0.5037086454352715,0.4939332075753878,0.5408096255201518
27.733,7.5,28,7.429,3.938073794256384,3.8854497065108866,4.183980953751815
27.733,7.5,28,7.429,4.42780951147841,4.34597858157897,4.677798052332356
27.733,7.5,28,7.429,4.688181253326136,4.605681981868004,5.016349839595052
27.733,7.5,28,7.429,4.679743389858256,4.599852636264414,5.067206510198631
27.733,7.5,28,7.429,4.152393904222051,4.08992556624163,4.4003512861111105
27.733,7.5,28,7.429,4.3983132023481915,4.324787340142039,4.6570145239895755
27.733,7.5,28,7.429,5.50572272832788,5.410096907298094,5.808464783280416
27.733,7.5,28,7.429,5.2124194018011405,5.126814437836378,5.569067841203944
27.733,7.5,28,7.429,4.058927579908129,3.9780903900283584,4.3471561546042965
27.733,7.5,28,7.429,5.229487888189269,5.112968415536107,5.559791444296138
27.733,7.5,28,7.429,4.345279889652502,4.257731017756678,4.7298672951834835
27.733,7.5,28,7.429,4.716777844191145,4.6448858370875685,4.98726979447643
27.733,7.5,28,7.429,5.732982974851909,5.63312625179297,6.1212306483917756
27.733,7.5,28,7.429,4.374512503735991,4.29921918731741,4.6800792404027955
27.733,7.5,28,7.429,4.316586870416358,4.232260610781126,4.572642428515184
27.733,7.5,28,7.429,4.767367995444496,4.695411057847784,5.0878293856655326
27.733,7.5,28,7.429,6.028178273087421,5.875975873697038,6.439592994516427
27.733,7.5,28,7.429,5.942798077758004,5.837687458277698,6.30388859518008
27.733,7.5,28,7.429,4.649853125185503,4.5922262422855225,4.983052224221754
27.733,7.5,28,7.429,5.64068732122567,5.536721292616395,6.084160173226044
27.733,7.5,28,7.429,3.85094912156503,3.7686559336172505,4.098695877590548
27.733,7.5,28,7.429,4.564458458184601,4.484907225998994,4.776822597712841
27.733,7.5,28,7.429,5.7600803794276185,5.636585168863498,6.115946571182697
27.733,7.5,28,7.429,4.5363335392826825,4.437914378562387,4.895334039904557
27.733,7.5,28,7.429,4.85293412830562,4.788664174769963,5.209155936020827
27.733,7.5,28,7.429,5.253806555660671,5.149399847502722,5.697037754858623
27.733,7.5,28,7.429,5.932108531394192,5.832209865635223,6.226557780930672
27.733,7.5,28,7.429,4.936539523537977,4.847768869634312,5.210941148911772
27.733,7.5,28,7.429,4.047292520687275,3.976113699873068,4.312534365684146
27.733,7.5,28,7.429,3.8947537986844036,3.80699920999724,4.208760825042741
27.733,7.5,28,7.429,4.457248930070845,4.386722054075139,4.7022980530939735
27.733,7.5,28,7.429,5.033390955691866,4.960213366648264,5.353107922316591
27.733,7.5,28,7.429,3.3348422536167397,3.264279993331141,3.6103282376497288
27.733,7.5,28,7.429,7.661449832747567,7.457615595274724,8.204138539873066
27.733,7.5,28,7.429,9.17068800514708,9.008846711666443,9.590661720285103
27.733,7.5,28,7.429,7.783729001547114,7.651940652467538,8.351071626979406
27.733,7.5,28,7.429,8.89630366756205,8.740941159318504,9.430520394622597
27.733,7.5,28,7.429,8.59272447570084,8.416858249989188,8.993428080895852
27.733,7.5,28,7.429,6.119409915540167,6.034784786571252,6.501464614340677
27.733,7.5,28,7.429,9.202490771294398,9.051542806975824,9.682220966961262
27.733,7.5,28,7.429,8.708751858985133,8.5588886560723,9.366749744478362
