True_C_S,True_Xi,Input_C_X,Input_Xi,True_IRI,Est_IRI,Est_IRI_Wrong_Parameter
1183.609,0.3,1300,0.33,1.4984385497408048,1.4550027372034886,1.5337734343374714
1183.609,0.3,1300,0.33,2.279540585967038,2.227291321603689,2.303277612320078
1183.609,0.3,1300,0.33,1.6751391673259255,1.6349042556717217,1.7187133641142767
1183.609,0.3,1300,0.33,1.2569876578833425,1.2314123324805029,1.2951707005273252
1183.609,0.3,1300,0.33,2.049177959953141,2.0193023005019746,2.029769802057208
1183.609,0.3,1300,0.33,0.22517448138928273,0.21963194586961224,0.2296837530745706
1183.609,0.3,1300,0.33,0.8396407156589245,0.8242963599700042,0.8527648164279003
1183.609,0.3,1300,0.33,0.7834269668774204,0.7712399344825994,0.7943801245858396
1183.609,0.3,1300,0.33,1.538985897603219,1.5109936405516318,1.5604387743934534
1183.609,0.3,1300,0.33,1.5569655451304643,1.5218190719806806,1.589014844900787
1183.609,0.3,1300,0.33,1.7132709774525456,1.6775300851822446,1.7811123428783182
1183.609,0.3,1300,0.33,2.2836228640326435,2.2288266959030407,2.367708401660186
1183.609,0.3,1300,0.33,2.5538988559897553,2.506932675650007,2.607852123657988
1183.609,0.3,1300,0.33,2.1656770025793604,2.1082381907838164,2.226390534335442
1183.609,0.3,1300,0.33,1.2994428790136436,1.2740787442880042,1.339375956086242
1183.609,0.3,1300,0.33,2.48141198664964,2.4329507960875,2.535771540195054
1183.609,0.3,1300,0.33,1.757048918082585,1.729961921423838,1.7909168614472508
1183.609,0.3,1300,0.33,3.3600303242403626,3.292657224529586,3.3975760384838654
1183.609,0.3,1300,0.33,2.794124300567109,2.7385941643368645,2.8601137474563907
1183.609,0.3,1300,0.33,1.8004219910687032,1.7716263011886224,1.8592896192488806
1183.609,0.3,1300,0.33,1.7726177489008184,1.7399688861531024,1.8288783550390355
1183.609,0.3,1300,0.33,0.9605984242740598,0.9409273301762451,0.9945860323289132
1183.609,0.3,1300,0.33,1.9962829356389846,1.9650373669933356,2.0226690815744317
1183.609,0.3,1300,0.33,0.7146560471372335,0.7006613184570142,0.721017975123535
1183.609,0.3,1300,0.33,2.2854435644568847,2.2396069568484895,2.292696457136371
1183.609,0.3,1300,0.33,0.13996952352859857,0.13700349782975768,0.1439475145100982
1183.609,0.3,1300,0.33,0.7770524763259953,0.7601794431475843,0.7970284139107877
1183.609,0.3,1300,0.33,3.746791562156421,3.68336709296,3.8119664825293538
1183.609,0.3,1300,0.33,3.101676435094694,3.0398925455102694,3.268891911375686
1183.609,0.3,1300,0.33,3.3268485137879704,3.2643409560361096,3.3969451191014466
1183.609,0.3,1300,0.33,0.17260024785765354,0.1694737318902903,0.17465159933363966
1183.609,0.3,1300,0.33,0.4502466235052151,0.44161811780679855,0.4693120489029247
1183.609,0.3,1300,0.33,0.5037086454352715,0.4939332075753878,0.5163281548530816
1183.609,0.3,1300,0.33,3.938073794256384,3.8854497065108866,3.9987113378434516
1183.609,0.3,1300,0.33,4.42780951147841,4.34597858157897,4.45844160375391
1183.609,0.3,1300,0.33,4.688181253326136,4.605681981868004,4.809194320439277
1183.609,0.3,1300,0.33,4.679743389858256,4.599852636264414,4.847093440597145
1183.609,0.3,1300,0.33,4.152393904222051,4.08992556624163,4.201051035188996
1183.609,0.3,1300,0.33,4.3983132023481915,4.324787340142039,4.424327604365196
1183.609,0.3,1300,0.33,5.50572272832788,5.410096907298094,5.531677959289626
1183.609,0.3,1300,0.33,5.2124194018011405,5.126814437836378,5.322414816920587
1183.609,0.3,1300,0.33,4.058927579908129,3.9780903900283584,4.158201665708506
1183.609,0.3,1300,0.33,5.229487888189269,5.112968415536107,5.318165337764459
1183.609,0.3,1300,0.33,4.345279889652502,4.257731017756678,4.533384404503049
1183.609,0.3,1300,0.33,4.716777844191145,4.6448858370875685,4.748658307444541
1183.609,0.3,1300,0.33,5.732982974851909,5.63312625179297,5.842853355344133
1183.609,0.3,1300,0.33,4.374512503735991,4.29921918731741,4.469815268814973
1183.609,0.3,1300,0.33,4.316586870416358,4.232260610781126,4.373023469790859
1183.609,0.3,1300,0.33,4.767367995444496,4.695411057847784,4.8506797241325605
1183.609,0.3,1300,0.33,6.028178273087421,5.875975873697038,6.160398822707471
1183.609,0.3,1300,0.33,5.942798077758004,5.837687458277698,6.011344692271571
1183.609,0.3,1300,0.33,4.649853125185503,4.5922262422855225,4.752836868284782
1183.609,0.3,1300,0.33,5.64068732122567,5.536721292616395,5.808978649277496
1183.609,0.3,1300,0.33,3.85094912156503,3.7686559336172505,3.937053487454486
