True_K_S,True_K_S_Ratio,Input_K_S,Input_K_S_Ratio,True_IRI,Est_IRI,Est_IRI_Wrong_Parameter
3212.253,0.2,18709,0.483,6.028178273087421,5.875975873697038,6.488673863367289
3212.253,0.2,18709,0.483,5.942798077758004,5.837687458277698,6.218559949589588
3212.253,0.2,18709,0.483,4.649853125185503,4.5922262422855225,4.910450000292063
3212.253,0.2,18709,0.483,5.64068732122567,5.536721292616395,6.054756569606497
3212.253,0.2,18709,0.483,3.85094912156503,3.7686559336172505,3.9213511803497205
3212.253,0.2,18709,0.483,4.564458458184601,4.484907225998994,4.736787227989192
3212.253,0.2,18709,0.483,5.7600803794276185,5.636585168863498,6.030153398493037
3212.253,0.2,18709,0.483,4.5363335392826825,4.437914378562387,4.8040128675399
3212.253,0.2,18709,0.483,4.85293412830562,4.788664174769963,5.141735979503359
3212.253,0.2,18709,0.483,5.253806555660671,5.149399847502722,5.6222033295477525
3212.253,0.2,18709,0.483,5.932108531394192,5.832209865635223,6.238613169805935
3212.253,0.2,18709,0.483,4.936539523537977,4.847768869634312,5.240168672862325
3212.253,0.2,18709,0.483,4.047292520687275,3.976113699873068,4.317216108273002
3212.253,0.2,18709,0.483,3.8947537986844036,3.80699920999724,4.212779506132419
3212.253,0.2,18709,0.483,4.457248930070845,4.386722054075139,4.7068847916827155
3212.253,0.2,18709,0.483,5.033390955691866,4.960213366648264,5.22332381525942
3212.253,0.2,18709,0.483,3.3348422536167397,3.264279993331141,3.5777576363379944
3212.253,0.2,18709,0.483,7.661449832747567,7.457615595274724,8.23551021585253
3212.253,0.2,18709,0.483,9.17068800514708,9.008846711666443,9.437268562860373
3212.253,0.2,18709,0.483,7.783729001547114,7.651940652467538,8.199858471697182
3212.253,0.2,18709,0.483,8.89630366756205,8.740941159318504,9.00934035876463
3212.253,0.2,18709,0.483,8.59272447570084,8.416858249989188,9.110312557648133
3212.253,0.2,18709,0.483,6.119409915540167,6.034784786571252,6.425484606668766
3212.253,0.2,18709,0.483,9.202490771294398,9.051542806975824,9.956552039124633
3212.253,0.2,18709,0.483,8.708751858985133,8.5588886560723,9.278330566797655
3212.253,0.2,18709,0.483,7.756599472928511,7.628066264511674,8.32243079998546
3212.253,0.2,18709,0.483,7.034859192038396,6.877581447423329,7.371468805671125
3212.253,0.2,18709,0.483,7.721921471038906,7.546296035380347,8.232755148648936
3212.253,0.2,18709,0.483,8.549257396575253,8.340794285309443,9.041912812551045
3212.253,0.2,18709,0.483,8.976005853554874,8.795106517216446,9.233172011164498
3212.253,0.2,18709,0.483,8.077949204654352,7.9250191102114655,8.33586063960171
3212.253,0.2,18709,0.483,8.828930897974965,8.662819927796216,9.345096517195454
3212.253,0.2,18709,0.483,8.489550366144636,8.305872170955976,8.975918363552683
3212.253,0.2,18709,0.483,8.075969292713214,7.89581257349522,8.540303105970027
3212.253,0.2,18709,0.483,7.9076031330728425,7.741881750661067,8.301758018762015
3212.253,0.2,18709,0.483,8.003751348359506,7.820197858439646,8.50724347575749
3212.253,0.2,18709,0.483,8.11506501421495,7.93650918093272,8.755277009912417
3212.253,0.2,18709,0.483,7.115621411705112,6.96414678494574,7.758217695323793
3212.253,0.2,18709,0.483,6.875847858874166,6.781330670515654,7.136434038016775
3212.253,0.2,18709,0.483,7.41219230002382,7.284370892751463,7.727043847237515
3212.253,0.2,18709,0.483,8.551820827782509,8.381843057323582,8.843467756543848
3212.253,0.2,18709,0.483,7.570049663959958,7.444494318609974,8.310534532992659
3212.253,0.2,18709,0.483,7.071235108418641,6.936910276896123,7.4145879992014
3212.253,0.2,18709,0.483,9.473282011385349,9.264737460416987,9.895641915141619
3212.253,0.2,18709,0.483,6.693958347551518,6.554307086924314,7.196879238437281
3212.253,0.2,18709,0.483,7.378930348965102,7.2556508320289,7.75987789491649
3212.253,0.2,18709,0.483,7.6136050657021554,7.48646254732918,8.03808722094849
3212.253,0.2,18709,0.483,7.295109892985118,7.197467997814282,7.771512611156397
3212.253,0.2,18709,0.483,8.125610664303052,8.010878933911316,8.818648533752548
3212.253,0.2,18709,0.483,8.110604637190185,7.947489993105281,8.122168059129896
3212.253,0.2,18709,0.483,8.018554292995736,7.888826293450631,8.25116200388986
7227.57,0.3,18709,0.483,1.4984385497408048,1.4550027372034886,1.550119115488561
7227.57,0.3,18709,0.483,2.279540585967038,2.227291321603689,2.4085452131343406
7227.57,0.3,18709,0.483,1.6751391673259255,1.6349042556717217,1.8112430273391678
7227.57,0.3,18709,0.483,1.2569876578833425,1.2314123324805029,1.3309531838502624
7227.57,0.3,18709,0.483,2.049177959953141,2.0193023005019746,2.1056255312367425
7227.57,0.3,18709,0.483,0.22517448138928273,0.21963194586961224,0.23733291393700864
7227.57,0.3,18709,0.483,0.8396407156589245,0.8242963599700042,0.8912210975123838
7227.57,0.3,18709,0.483,0.7834269668774204,0.7712399344825994,0.8253340201061977
7227.57,0.3,18709,0.483,1.538985897603219,1.5109936405516318,1.6249798937463893
7227.57,0.3,18709,0.483,1.5569655451304643,1.5218190719806806,1.6728690263245385
7227.57,0.3,18709,0.483,1.7132709774525456,1.6775300851822446,1.8480725896988657
7227.57,0.3,18709,0.483,2.2836228640326435,2.2288266959030407,2.4136457572647596
7227.57,0.3,18709,0.483,2.5538988559897553,2.506932675650007,2.646662493648943
7227.57,0.3,18709,0.483,2.1656770025793604,2.1082381907838164,2.297277304311648
7227.57,0.3,18709,0.483,1.2994428790136436,1.2740787442880042,1.3654448773200125
7227.57,0.3,18709,0.483,2.48141198664964,2.4329507960875,2.606653948292828
7227.57,0.3,18709,0.483,1.757048918082585,1.729961921423838,1.8443479821319255
7227.57,0.3,18709,0.483,3.3600303242403626,3.292657224529586,3.4702405297683114
7227.57,0.3,18709,0.483,2.794124300567109,2.7385941643368645,2.9534325752362824
7227.57,0.3,18709,0.483,1.8004219910687032,1.7716263011886224,1.8844584080168933
7227.57,0.3,18709,0.483,1.7726177489008184,1.7399688861531024,1.9010750178969247
7227.57,0.3,18709,0.483,0.9605984242740598,0.9409273301762451,1.0100739358830533
