dx,id,iri,max,mean,min,range,var,vel
0.18315018315018314,C_2_32.0_0.4_175.csv,7.968264396873884,8.85769656661372,0.04112510389866798,-5.288745913315722,14.146442479929442,2.805073336350182,32.0
0.4,A_6_20.0_0.5_50.csv,1.9266605414335864,0.5775388635853175,0.004258304644577396,-0.5666104736364439,1.1441493372217613,0.04871027685714535,20.0
0.22669683257918555,A_4_17.0_0.30000000000000004_75.csv,2.006598163719388,0.631945043525371,-0.0024729481255430247,-0.9418633661662,1.573808409691571,0.05052214111586846,17.0
0.11337868480725626,B_5_17.0_0.2_150.csv,4.624672263636323,1.5016229962949317,-8.96408265864115e-06,-1.557773059100557,3.0593960553954886,0.27707706910962726,17.0
0.06402048655569782,A_6_8.0_0.2_125.csv,2.0223302849143145,0.4460439686585903,0.0006801063490393708,-0.4893043109168537,0.935348279575444,0.01853010178378881,8.0
0.1,B_9_20.0_0.5_200.csv,4.039163242840234,2.06124643111072,0.005938644724116728,-2.6161845224320093,4.677430953542729,0.3016980910717528,20.0
0.08505942275042447,C_6_17.0_0.30000000000000004_200.csv,8.249519509714618,2.9363849188178315,0.01239186105864611,-2.742512774357761,5.678897693175593,0.8723893497698736,17.0
0.11010989010989013,A_4_11.0_0.30000000000000004_100.csv,2.006598163719388,0.5784946306724137,-0.001103220238132079,-0.8285999904417453,1.407094621114159,0.029957001651200073,11.0
0.18691588785046728,C_1_14.0_0.1_75.csv,9.961858784276211,3.512848106545579,0.009601313695286514,-3.100928166739542,6.61377627328512,1.1342837085537958,14.0
0.4273504273504273,C_5_32.0_0.4_75.csv,8.928313086437294,3.634183569444738,0.0049893251709147496,-3.8326936851276616,7.4668772545724,1.9818542337898692,32.0
0.3467128027681661,B_0_26.0_0.30000000000000004_75.csv,5.296370574410284,3.681708198862018,0.002082301570476701,-2.5450467567850192,6.226754955647037,0.7167413477845411,26.0
0.2906976744186047,B_7_29.0_0.2_100.csv,5.299942020572137,4.066223903801433,0.00812839007303652,-2.6269450686879328,6.6931689724893655,0.7803723476813864,29.0
