File_Name,True_IRI,Pred_IRI,Pred_IRI_FILT
0,1.4983716715102182,0.2665597167149619,0.2665597167149619
1,2.2795344813643745,0.2827909562427127,0.2827909562427127
2,1.675147119919862,0.3284999523848996,0.3284999523848996
3,1.2569903104417486,0.25178959247268357,0.25178959247268357
4,2.0491106558937644,0.3215851773212653,0.3215851773212653
5,0.22517391879203696,0.030291690145373175,0.030291690145373175
6,0.8396412498065471,0.1110983304004494,0.1110983304004494
7,0.7834307838268021,0.12327242853581288,0.12327242853581288
8,1.5389033247011414,0.1710288702199287,0.1710288702199287
9,1.5569462240425187,0.23918859255633917,0.23918859255633917
10,1.7132750205928347,0.23225847765514046,0.23225847765514046
11,2.283615502486535,0.369111134163591,0.369111134163591
12,2.5539033454140663,0.4308783816748884,0.4308783816748884
13,2.165677505948158,0.35523558177760506,0.35523558177760506
14,1.2994439707599414,0.2021986200279331,0.2021986200279331
15,2.481417775010481,0.34200525220649736,0.34200525220649736
16,1.757055990264359,0.25524573663230876,0.25524573663230876
17,3.3599920547895765,0.4690404962877012,0.4690404962877012
18,2.7941382526420067,0.3946435330639596,0.3946435330639596
19,1.8004202118064359,0.26463019038674435,0.26463019038674435
20,1.7726108635741529,0.2565927386052552,0.2565927386052552
21,0.9605843335868922,0.1726721972641932,0.1726721972641932
22,1.9962540818195595,0.30894208089130615,0.30894208089130615
23,0.7146561236218877,0.10311896853739923,0.10311896853739923
24,2.2854273973856287,0.3463316454581889,0.3463316454581889
25,0.1399694789504362,0.01722452635326798,0.01722452635326798
26,0.7770518770690817,0.11988452842709076,0.11988452842709076
27,3.7467750539726614,0.5927693652094473,0.5927693652094473
28,3.101701976949587,0.4909631256477434,0.4909631256477434
29,3.3268609360151262,0.4578427921971047,0.4578427921971047
30,0.17259920934805678,0.03203260348760987,0.03203260348760987
31,0.45024722848107734,0.0638204064830264,0.0638204064830264
32,0.5037204096201551,0.09136731360567839,0.09136731360567839
33,3.9380648296669123,0.7010498082680351,0.7010498082680351
34,4.427813357301813,0.7022050223971965,0.7022050223971965
35,4.688157917117518,0.9240776874641037,0.9240776874641037
36,4.679760565185653,0.6576703718330293,0.6576703718330293
37,4.152542874621911,0.7097484172917831,0.7097484172917831
38,4.398303788475241,0.7042396228935095,0.7042396228935095
39,5.505706851681571,0.8858032396434234,0.8858032396434234
40,5.212432996492308,0.7755298805572016,0.7755298805572016
41,4.058962833312578,0.7223571827217447,0.7223571827217447
42,5.2294497972154925,0.7829580017444906,0.7829580017444906
43,4.345286562259151,0.621459719090645,0.621459719090645
44,4.716766016751313,0.672599652882303,0.672599652882303
45,5.7328959480891335,0.7861201404515608,0.7861201404515608
46,4.374509998778405,0.7157454871775198,0.7157454871775198
47,4.316529413386948,0.7711619521025874,0.7711619521025874
48,4.767381016883729,0.7319901963106068,0.7319901963106068
49,6.028003277231212,1.0846935798821273,1.0846935798821273
50,5.942767921455881,1.0134606951420313,1.0134606951420313
51,4.649576763091363,0.8015009492831437,0.8015009492831437
52,5.640333263763628,0.8496134814370979,0.8496134814370979
53,3.850925530973959,0.639680310254738,0.639680310254738
54,4.5647347960510585,0.6308760379950443,0.6308760379950443
55,5.760007986716972,0.8602628249876995,0.8602628249876995
56,4.536317334293567,0.7532284532422089,0.7532284532422089
57,4.852927384012244,0.723663673666389,0.723663673666389
58,5.253788916121164,0.8461819172623382,0.8461819172623382
59,5.932173349759215,0.8052143303232074,0.8052143303232074
60,4.936551779304856,0.7696628067905901,0.7696628067905901
61,4.0472886439979865,0.5863578691150916,0.5863578691150916
62,3.894691236709375,0.7459656320737245,0.7459656320737245
63,4.457255820137788,0.724622104494516,0.724622104494516
