File_Name,True_IRI,Pred_IRI,Pred_IRI_FILT
0,1.4983716715102182,1.1586276354642306,1.1586276354642306
1,2.2795344813643745,1.242741364466667,1.242741364466667
2,1.675147119919862,0.8860855678367362,0.8860855678367362
3,1.2569903104417486,0.8175666201130144,0.8175666201130144
4,2.0491106558937644,1.2550192161201026,1.2550192161201026
5,0.22517391879203696,0.13882653462158648,0.13882653462158648
6,0.8396412498065471,0.47631562410898765,0.47631562410898765
7,0.7834307838268021,0.46918362595662316,0.46918362595662316
8,1.5389033247011414,0.9079551665875218,0.9079551665875218
9,1.5569462240425187,0.8512484122833314,0.8512484122833314
10,1.7132750205928347,1.0002100098257254,1.0002100098257254
11,2.283615502486535,1.408556247994457,1.408556247994457
12,2.5539033454140663,1.8309274424916193,1.8309274424916193
13,2.165677505948158,1.2502785317953033,1.2502785317953033
14,1.2994439707599414,0.9213541762856365,0.9213541762856365
15,2.481417775010481,1.4008583664158103,1.4008583664158103
16,1.757055990264359,1.068751419411154,1.068751419411154
17,3.3599920547895765,2.288100609260249,2.288100609260249
18,2.7941382526420067,1.7183984481743926,1.7183984481743926
19,1.8004202118064359,1.2415103424078082,1.2415103424078082
20,1.7726108635741529,1.0384222239469576,1.0384222239469576
21,0.9605843335868922,0.7278677698978372,0.7278677698978372
22,1.9962540818195595,1.1473349568175855,1.1473349568175855
23,0.7146561236218877,0.48200723790464006,0.48200723790464006
24,2.2854273973856287,1.4794050092356237,1.4794050092356237
25,0.1399694789504362,0.08432240659627821,0.08432240659627821
26,0.7770518770690817,0.5884364121694338,0.5884364121694338
27,3.7467750539726614,2.185825285828967,2.185825285828967
28,3.101701976949587,1.9881231692599644,1.9881231692599644
29,3.3268609360151262,2.3986936008268045,2.3986936008268045
30,0.17259920934805678,0.11026434824430072,0.11026434824430072
31,0.45024722848107734,0.2864573130031349,0.2864573130031349
32,0.5037204096201551,0.3022176750310505,0.3022176750310505
33,3.9380648296669123,3.0578976254176906,3.0578976254176906
34,4.427813357301813,3.2221624580030217,3.2221624580030217
35,4.688157917117518,3.1422009978378385,3.1422009978378385
36,4.679760565185653,2.7881429403223876,2.7881429403223876
37,4.152542874621911,2.662727269556222,2.662727269556222
38,4.398303788475241,3.053302078030703,3.053302078030703
39,5.505706851681571,3.6903171342120706,3.6903171342120706
40,5.212432996492308,3.1621116018693067,3.1621116018693067
41,4.058962833312578,2.34477267066038,2.34477267066038
42,5.2294497972154925,3.6734616111984093,3.6734616111984093
43,4.345286562259151,2.42189241879676,2.42189241879676
44,4.716766016751313,3.2186085295818403,3.2186085295818403
45,5.7328959480891335,4.3511718802600505,4.3511718802600505
46,4.374509998778405,3.0715867207935332,3.0715867207935332
47,4.316529413386948,3.359050154302191,3.359050154302191
48,4.767381016883729,3.4078248136351013,3.4078248136351013
49,6.028003277231212,3.7374607809141067,3.7374607809141067
50,5.942767921455881,3.688172050659527,3.688172050659527
51,4.649576763091363,3.0603175525625956,3.0603175525625956
52,5.640333263763628,3.1190952378087675,3.1190952378087675
53,3.850925530973959,2.768963664051094,2.768963664051094
54,4.5647347960510585,2.7667576664707396,2.7667576664707396
55,5.760007986716972,3.740450234471846,3.740450234471846
56,4.536317334293567,2.705895426754473,2.705895426754473
57,4.852927384012244,2.8304044220225495,2.8304044220225495
58,5.253788916121164,3.9321366896730017,3.9321366896730017
59,5.932173349759215,3.3791515639369294,3.3791515639369294
60,4.936551779304856,2.8722020198625864,2.8722020198625864
61,4.0472886439979865,2.4347219583383444,2.4347219583383444
62,3.894691236709375,2.5210697202240513,2.5210697202240513
63,4.457255820137788,2.6739295744728806,2.6739295744728806
64,5.0333482074201825,3.516713647032262,3.516713647032262
65,3.3348694961879985,2.0064857939357172,2.0064857939357172
66,7.661425859010046,4.184110023661553,4.184110023661553
67,9.170761425318556,5.697498289644816,5.697498289644816
68,7.783349419310968,5.18572988763364,5.18572988763364
69,8.896316945272325,6.288607650489672,6.288607650489672
70,8.592876959397593,4.473827239668137,4.473827239668137
71,6.11940903996065,3.5946832515565257,3.5946832515565257
72,9.202328263576083,4.714091001929941,4.714091001929941
73,8.708666663618628,5.262996188546659,5.262996188546659
74,7.756458105441267,4.317437374715866,4.317437374715866
75,7.0348732851336715,4.861803568876762,4.861803568876762
76,7.72187636821281,4.79554399329425,4.79554399329425
77,8.549254031188989,5.748009945683174,5.748009945683174
78,8.975844953757022,5.129376975211197,5.129376975211197
79,8.077892595860671,4.9786892816513815,4.9786892816513815
80,8.828936680906715,5.265317300128186,5.265317300128186
81,8.489626806565123,5.05405364120445,5.05405364120445
82,8.076068608124348,5.026644115465146,5.026644115465146
83,7.907608854513215,4.7201653635433845,4.7201653635433845
84,8.003737912892271,4.852175255542611,4.852175255542611
85,8.115128516078148,4.748342068795414,4.748342068795414
86,7.115656162725041,4.63124748781652,4.63124748781652
87,6.875851803701899,4.034314781902568,4.034314781902568
88,7.412195097487917,5.660809231217994,5.660809231217994
89,8.551919586491142,6.564915105248803,6.564915105248803
90,7.569941931328694,4.774882056750413,4.774882056750413
91,7.0712233515112795,4.690930644313874,4.690930644313874
92,9.4733076754729,5.740944736627992,5.740944736627992
93,6.6939451120304785,4.374023355995169,4.374023355995169
94,7.378927664503671,4.716137779795564,4.716137779795564
95,7.613667002065953,5.261640371730871,5.261640371730871
96,7.29496086571043,5.213488249576117,5.213488249576117
97,8.125611501623803,4.676840127754747,4.676840127754747
98,8.110465504160722,5.824980087772167,5.824980087772167
99,8.018512568124759,5.435555777114028,5.435555777114028
