File_Name,True_IRI,Pred_IRI,Pred_IRI_FILT
0,1.4983716715102182,0.864084025629194,0.864084025629194
1,2.2795344813643745,0.8815890774254294,0.8815890774254294
2,1.675147119919862,0.6064304756143495,0.6064304756143495
3,1.2569903104417486,0.5152858732242223,0.5152858732242223
4,2.0491106558937644,0.8611941730798615,0.8611941730798615
5,0.22517391879203696,0.08705573834699161,0.08705573834699161
6,0.8396412498065471,0.331644850711274,0.331644850711274
7,0.7834307838268021,0.3213633639973806,0.3213633639973806
8,1.5389033247011414,0.6095578867752922,0.6095578867752922
9,1.5569462240425187,0.6850837979987483,0.6850837979987483
10,1.7132750205928347,0.6494426472601708,0.6494426472601708
11,2.283615502486535,1.1674480112040873,1.1674480112040873
12,2.5539033454140663,1.2112316440077113,1.2112316440077113
13,2.165677505948158,0.9478076957695805,0.9478076957695805
14,1.2994439707599414,0.5846477462024114,0.5846477462024114
15,2.481417775010481,0.9272474020857452,0.9272474020857452
16,1.757055990264359,0.7671533610061809,0.7671533610061809
17,3.3599920547895765,1.361085788130749,1.361085788130749
18,2.7941382526420067,1.3550807469117998,1.3550807469117998
19,1.8004202118064359,0.721714288631002,0.721714288631002
20,1.7726108635741529,0.711900283871493,0.711900283871493
21,0.9605843335868922,0.48605910834444205,0.48605910834444205
22,1.9962540818195595,0.7194198811708553,0.7194198811708553
23,0.7146561236218877,0.31910486865140375,0.31910486865140375
24,2.2854273973856287,1.15748904450029,1.15748904450029
25,0.1399694789504362,0.056231369774486,0.056231369774486
26,0.7770518770690817,0.33781045270157717,0.33781045270157717
27,3.7467750539726614,1.5439116869015974,1.5439116869015974
28,3.101701976949587,1.4712635750814875,1.4712635750814875
29,3.3268609360151262,1.4967837964354467,1.4967837964354467
30,0.17259920934805678,0.07207644402936597,0.07207644402936597
31,0.45024722848107734,0.2054987561267569,0.2054987561267569
32,0.5037204096201551,0.2350664554957343,0.2350664554957343
33,3.9380648296669123,1.9862398262314052,1.9862398262314052
34,4.427813357301813,2.2476464467716895,2.2476464467716895
35,4.688157917117518,2.1520119577472174,2.1520119577472174
36,4.679760565185653,1.8433303802889685,1.8433303802889685
37,4.152542874621911,2.114237181187711,2.114237181187711
38,4.398303788475241,2.109841202161911,2.109841202161911
39,5.505706851681571,2.5263568789979614,2.5263568789979614
40,5.212432996492308,2.4155280416289333,2.4155280416289333
41,4.058962833312578,1.5973577665540186,1.5973577665540186
42,5.2294497972154925,2.418821144027922,2.418821144027922
43,4.345286562259151,1.8545195803307883,1.8545195803307883
44,4.716766016751313,1.9280973626186992,1.9280973626186992
45,5.7328959480891335,2.78024307040588,2.78024307040588
46,4.374509998778405,1.9923365432258642,1.9923365432258642
47,4.316529413386948,2.520496635431002,2.520496635431002
48,4.767381016883729,2.3881858569324557,2.3881858569324557
49,6.028003277231212,2.7917658488588906,2.7917658488588906
50,5.942767921455881,2.4545639595115927,2.4545639595115927
51,4.649576763091363,2.286635978983037,2.286635978983037
52,5.640333263763628,2.229606395577504,2.229606395577504
53,3.850925530973959,1.8922244055347353,1.8922244055347353
54,4.5647347960510585,1.6868067124932062,1.6868067124932062
55,5.760007986716972,2.736754331097794,2.736754331097794
56,4.536317334293567,2.065897067354441,2.065897067354441
57,4.852927384012244,1.9405806194851776,1.9405806194851776
58,5.253788916121164,2.504222107460178,2.504222107460178
59,5.932173349759215,2.162254132001419,2.162254132001419
60,4.936551779304856,2.312125272051487,2.312125272051487
61,4.0472886439979865,1.524478341664545,1.524478341664545
62,3.894691236709375,1.9117466575126636,1.9117466575126636
63,4.457255820137788,1.974083709303236,1.974083709303236
64,5.0333482074201825,2.280969466137952,2.280969466137952
65,3.3348694961879985,1.268982411946074,1.268982411946074
66,7.661425859010046,2.8614895732858674,2.8614895732858674
67,9.170761425318556,4.32016445081113,4.32016445081113
68,7.783349419310968,3.5611400228400236,3.5611400228400236
69,8.896316945272325,4.385851432236288,4.385851432236288
70,8.592876959397593,3.513470994453183,3.513470994453183
71,6.11940903996065,2.2001098497405764,2.2001098497405764
72,9.202328263576083,3.393135377870193,3.393135377870193
73,8.708666663618628,4.569233084725911,4.569233084725911
74,7.756458105441267,3.16600694858415,3.16600694858415
75,7.0348732851336715,3.7492570439470856,3.7492570439470856
76,7.72187636821281,2.8222364109045563,2.8222364109045563
77,8.549254031188989,4.454333287205307,4.454333287205307
78,8.975844953757022,3.7709611569858392,3.7709611569858392
79,8.077892595860671,3.2716732453075936,3.2716732453075936
80,8.828936680906715,3.983748576736108,3.983748576736108
81,8.489626806565123,4.060045916629208,4.060045916629208
82,8.076068608124348,2.9698664757681628,2.9698664757681628
83,7.907608854513215,3.306490438756288,3.306490438756288
84,8.003737912892271,4.124829977600282,4.124829977600282
85,8.115128516078148,3.897308796859478,3.897308796859478
86,7.115656162725041,3.613144407404168,3.613144407404168
87,6.875851803701899,3.2535321501095784,3.2535321501095784
88,7.412195097487917,4.257901485889939,4.257901485889939
89,8.551919586491142,4.869240128806226,4.869240128806226
90,7.569941931328694,3.3090922305638646,3.3090922305638646
91,7.0712233515112795,3.3594603301795174,3.3594603301795174
92,9.4733076754729,3.5304142924011614,3.5304142924011614
93,6.6939451120304785,3.3805310429789053,3.3805310429789053
94,7.378927664503671,3.3434007907426566,3.3434007907426566
95,7.613667002065953,4.459158370178519,4.459158370178519
96,7.29496086571043,3.7331581119993156,3.7331581119993156
97,8.125611501623803,3.6896722697093147,3.6896722697093147
98,8.110465504160722,3.9590878831181247,3.9590878831181247
99,8.018512568124759,3.7328244461451896,3.7328244461451896
