True_M_S,True_M_S_M_U_Ratio,Input_M_S,Input_M_S_M_U_Ratio,True_IRI,Est_IRI,Est_IRI_Wrong_Parameter
98.0,3.5,208,7.429,7.783729001547114,7.652870580530572,18.773141065602857
98.0,3.5,208,7.429,8.89630366756205,8.740964439740925,20
98.0,3.5,208,7.429,8.59272447570084,8.416703992314677,20
98.0,3.5,208,7.429,6.119409915540167,6.035372015671034,14.875888446717466
98.0,3.5,208,7.429,9.202490771294398,9.053139998787774,20
98.0,3.5,208,7.429,8.708751858985133,8.559142453376829,20
98.0,3.5,208,7.429,7.756599472928511,7.627659654728857,18.70132753254289
98.0,3.5,208,7.429,7.034859192038396,6.877633333089351,16.912442481474336
98.0,3.5,208,7.429,7.721921471038906,7.545930092375941,18.92767126704559
98.0,3.5,208,7.429,8.549257396575253,8.341512314236793,20
98.0,3.5,208,7.429,8.976005853554874,8.794928991941529,20
98.0,3.5,208,7.429,8.077949204654352,7.923659840533216,19.265773286333467
98.0,3.5,208,7.429,8.828930897974965,8.66371914226252,20
98.0,3.5,208,7.429,8.489550366144636,8.305141943054897,20
98.0,3.5,208,7.429,8.075969292713214,7.894955147428341,19.65036612044231
98.0,3.5,208,7.429,7.9076031330728425,7.741885549923215,18.944146068030506
98.0,3.5,208,7.429,8.003751348359506,7.820415145584489,19.362918846677925
98.0,3.5,208,7.429,8.11506501421495,7.938151257975872,19.85700544589466
98.0,3.5,208,7.429,7.115621411705112,6.964349507965211,17.428103491023965
98.0,3.5,208,7.429,6.875847858874166,6.781341488437277,16.43827623140731
98.0,3.5,208,7.429,7.41219230002382,7.2819367951954215,17.911465729313242
98.0,3.5,208,7.429,8.551820827782509,8.381228652950636,20
98.0,3.5,208,7.429,7.570049663959958,7.444766616443905,18.789473143535236
98.0,3.5,208,7.429,7.071235108418641,6.9363730563384545,16.94641917227494
98.0,3.5,208,7.429,9.473282011385349,9.264497655134043,20
98.0,3.5,208,7.429,6.693958347551518,6.554359221953507,16.21113891329642
98.0,3.5,208,7.429,7.378930348965102,7.255881931623655,17.834651671840113
98.0,3.5,208,7.429,7.6136050657021554,7.486395182364716,18.28613134491222
98.0,3.5,208,7.429,7.295109892985118,7.197715690374356,17.664122104794224
98.0,3.5,208,7.429,8.125610664303052,8.011181200499085,19.789481051630204
98.0,3.5,208,7.429,8.110604637190185,7.944716129611949,19.159354606962967
98.0,3.5,208,7.429,8.018554292995736,7.886599472946375,19.380181168165763
112.0,4.0,208,7.429,1.4984385497408048,1.4550860899993514,3.0498195574863276
112.0,4.0,208,7.429,2.279540585967038,2.227282457103679,4.768468692047796
112.0,4.0,208,7.429,1.6751391673259255,1.6349122995744498,3.537260938798107
112.0,4.0,208,7.429,1.2569876578833425,1.231482171663769,2.6692053744553887
112.0,4.0,208,7.429,2.049177959953141,2.0194264534509276,4.220068717149077
112.0,4.0,208,7.429,0.22517448138928273,0.2196093775188329,0.47133202631649795
112.0,4.0,208,7.429,0.8396407156589245,0.8242799696721378,1.7593565418963921
112.0,4.0,208,7.429,0.7834269668774204,0.7712877948925868,1.6398284722505918
112.0,4.0,208,7.429,1.538985897603219,1.5111958712176081,3.2688623871098264
112.0,4.0,208,7.429,1.5569655451304643,1.5219573205560022,3.275248248591245
112.0,4.0,208,7.429,1.7132709774525456,1.677542118536771,3.623399962270611
112.0,4.0,208,7.429,2.2836228640326435,2.2288062522155005,4.747528180529992
112.0,4.0,208,7.429,2.5538988559897553,2.5068314630186217,5.283640624569886
112.0,4.0,208,7.429,2.1656770025793604,2.108038634550357,4.514108675883136
112.0,4.0,208,7.429,1.2994428790136436,1.2740641911483308,2.713988355981394
112.0,4.0,208,7.429,2.48141198664964,2.4330043567268564,5.161568165422393
112.0,4.0,208,7.429,1.757048918082585,1.7301469241196425,3.661408638045949
112.0,4.0,208,7.429,3.3600303242403626,3.292598510100461,7.003547559340491
112.0,4.0,208,7.429,2.794124300567109,2.738657767681549,5.790064342106306
112.0,4.0,208,7.429,1.8004219910687032,1.7715979901089784,3.786613950396455
112.0,4.0,208,7.429,1.7726177489008184,1.7400301471619128,3.733597719838585
112.0,4.0,208,7.429,0.9605984242740598,0.9410121519026675,2.003851115624644
112.0,4.0,208,7.429,1.9962829356389846,1.9652717907704453,4.185716469744464
112.0,4.0,208,7.429,0.7146560471372335,0.700703715889923,1.4779246793082397
112.0,4.0,208,7.429,2.2854435644568847,2.2394974397866054,4.666752826997
112.0,4.0,208,7.429,0.13996952352859857,0.13700528096827178,0.29355578725693227
112.0,4.0,208,7.429,0.7770524763259953,0.7602900834941724,1.6091963291764986
112.0,4.0,208,7.429,3.746791562156421,3.683626635192792,7.799526252760611
112.0,4.0,208,7.429,3.101676435094694,3.0396504187403486,6.5399501514081075
112.0,4.0,208,7.429,3.3268485137879704,3.2641744072882344,6.913600285728114
112.0,4.0,208,7.429,0.17260024785765354,0.16947503569055358,0.36286195171337843
112.0,4.0,208,7.429,0.4502466235052151,0.4416124612533724,0.9496361806102323
112.0,4.0,208,7.429,0.5037086454352715,0.49394393633413647,1.050538401019194
112.0,4.0,208,7.429,3.938073794256384,3.8852510992783023,8.12179842795485
112.0,4.0,208,7.429,4.42780951147841,4.345358312489604,9.154142701114475
112.0,4.0,208,7.429,4.688181253326136,4.605947147673976,9.694580200945753
112.0,4.0,208,7.429,4.679743389858256,4.599136804364471,9.932589722958808
112.0,4.0,208,7.429,4.152393904222051,4.090221897661525,8.524916956938881
112.0,4.0,208,7.429,4.3983132023481915,4.324935114113417,9.234964472441773
112.0,4.0,208,7.429,5.50572272832788,5.410099129674725,11.46818887783728
112.0,4.0,208,7.429,5.2124194018011405,5.126726870125369,10.724744702389927
112.0,4.0,208,7.429,4.058927579908129,3.9775856516666317,8.387646014788821
112.0,4.0,208,7.429,5.229487888189269,5.113011515332458,10.768187334728673
112.0,4.0,208,7.429,4.345279889652502,4.257565998509981,9.200932209364833
112.0,4.0,208,7.429,4.716777844191145,4.644517935718598,9.920806533362423
112.0,4.0,208,7.429,5.732982974851909,5.633192482747276,11.949648160474814
112.0,4.0,208,7.429,4.374512503735991,4.299496762038216,9.20820719862164
112.0,4.0,208,7.429,4.316586870416358,4.230592846622747,8.940888906725554
112.0,4.0,208,7.429,4.767367995444496,4.6952309735408715,10.052346630159493
112.0,4.0,208,7.429,6.028178273087421,5.876346588571987,12.537516639467775
112.0,4.0,208,7.429,5.942798077758004,5.8376112616153035,12.309477366459593
112.0,4.0,208,7.429,4.649853125185503,4.591733423271698,9.808878802416453
112.0,4.0,208,7.429,5.64068732122567,5.538238126301387,11.800377746047113
112.0,4.0,208,7.429,3.85094912156503,3.7686779647679827,7.99618861135274
112.0,4.0,208,7.429,4.564458458184601,4.484769283323523,9.39851040549761
112.0,4.0,208,7.429,5.7600803794276185,5.636534243266479,11.957227093268763
112.0,4.0,208,7.429,4.5363335392826825,4.437764387620612,9.256126975934198
112.0,4.0,208,7.429,4.85293412830562,4.78875568122085,10.303210084102032
112.0,4.0,208,7.429,5.253806555660671,5.149056444252005,11.099176217735598
112.0,4.0,208,7.429,5.932108531394192,5.831792007293517,12.26209571105033
112.0,4.0,208,7.429,4.936539523537977,4.847633146987517,10.301477448392005
112.0,4.0,208,7.429,4.047292520687275,3.9761165232481317,8.468698963569668
112.0,4.0,208,7.429,3.8947537986844036,3.8070886243233675,8.309098941323231
112.0,4.0,208,7.429,4.457248930070845,4.386729599126238,9.21273689917405
112.0,4.0,208,7.429,5.033390955691866,4.959736041848303,10.391708459763148
112.0,4.0,208,7.429,3.3348422536167397,3.2645738876054464,7.0378838150494545
112.0,4.0,208,7.429,7.661449832747567,7.456931872645597,16.112359429166688
112.0,4.0,208,7.429,9.17068800514708,9.009733591191615,18.80342415462686
112.0,4.0,208,7.429,7.783729001547114,7.652870580530572,16.268503833460812
112.0,4.0,208,7.429,8.89630366756205,8.740964439740925,18.18581885716384
112.0,4.0,208,7.429,8.59272447570084,8.416703992314677,17.664285899935095
112.0,4.0,208,7.429,6.119409915540167,6.035372015671034,12.857528010398285
112.0,4.0,208,7.429,9.202490771294398,9.053139998787774,19.349979100694146
112.0,4.0,208,7.429,8.708751858985133,8.559142453376829,18.18008058072249
112.0,4.0,208,7.429,7.756599472928511,7.627659654728857,16.10325091397181
112.0,4.0,208,7.429,7.034859192038396,6.877633333089351,14.667576613371429
112.0,4.0,208,7.429,7.721921471038906,7.545930092375941,16.2324700459715
112.0,4.0,208,7.429,8.549257396575253,8.341512314236793,17.675856960044595
112.0,4.0,208,7.429,8.976005853554874,8.794928991941529,18.633304228256435
112.0,4.0,208,7.429,8.077949204654352,7.923659840533216,16.604564996123493
112.0,4.0,208,7.429,8.828930897974965,8.66371914226252,18.386397529084007
112.0,4.0,208,7.429,8.489550366144636,8.305141943054897,17.70694828096589
112.0,4.0,208,7.429,8.075969292713214,7.894955147428341,16.946350485187217
112.0,4.0,208,7.429,7.9076031330728425,7.741885549923215,16.33949348624388
112.0,4.0,208,7.429,8.003751348359506,7.820415145584489,16.715769381543648
112.0,4.0,208,7.429,8.11506501421495,7.938151257975872,17.159912055838856
112.0,4.0,208,7.429,7.115621411705112,6.964349507965211,15.06548208441131
112.0,4.0,208,7.429,6.875847858874166,6.781341488437277,14.19019597451043
112.0,4.0,208,7.429,7.41219230002382,7.2819367951954215,15.495197580389583
112.0,4.0,208,7.429,8.551820827782509,8.381228652950636,17.570973506655736
112.0,4.0,208,7.429,7.570049663959958,7.444766616443905,16.261453574840107
112.0,4.0,208,7.429,7.071235108418641,6.9363730563384545,14.627330910249785
112.0,4.0,208,7.429,9.473282011385349,9.264497655134043,19.736752660023352
112.0,4.0,208,7.429,6.693958347551518,6.554359221953507,14.026203547573196
112.0,4.0,208,7.429,7.378930348965102,7.255881931623655,15.445968161495568
112.0,4.0,208,7.429,7.6136050657021554,7.486395182364716,15.75875291335902
112.0,4.0,208,7.429,7.295109892985118,7.197715690374356,15.266224742839423
112.0,4.0,208,7.429,8.125610664303052,8.011181200499085,17.052498813894506
112.0,4.0,208,7.429,8.110604637190185,7.944716129611949,16.570504045644704
112.0,4.0,208,7.429,8.018554292995736,7.886599472946375,16.785347208475944
126.0,4.5,208,7.429,1.4984385497408048,1.4550860899993514,2.688972992183295
126.0,4.5,208,7.429,2.279540585967038,2.227282457103679,4.185937159202805
126.0,4.5,208,7.429,1.6751391673259255,1.6349122995744498,3.1013833804549145
126.0,4.5,208,7.429,1.2569876578833425,1.231482171663769,2.338432427490779
126.0,4.5,208,7.429,2.049177959953141,2.0194264534509276,3.7038025338972886
126.0,4.5,208,7.429,0.22517448138928273,0.2196093775188329,0.41414408876655645
126.0,4.5,208,7.429,0.8396407156589245,0.8242799696721378,1.5445463736212677
126.0,4.5,208,7.429,0.7834269668774204,0.7712877948925868,1.4411174673385505
126.0,4.5,208,7.429,1.538985897603219,1.5111958712176081,2.8640520595079955
126.0,4.5,208,7.429,1.5569655451304643,1.5219573205560022,2.8719354790220377
126.0,4.5,208,7.429,1.7132709774525456,1.677542118536771,3.190908388052975
126.0,4.5,208,7.429,2.2836228640326435,2.2288062522155005,4.176225217923745
126.0,4.5,208,7.429,2.5538988559897553,2.5068314630186217,4.657103031717228
126.0,4.5,208,7.429,2.1656770025793604,2.108038634550357,3.9809023303875737
126.0,4.5,208,7.429,1.2994428790136436,1.2740641911483308,2.3930010391155268
126.0,4.5,208,7.429,2.48141198664964,2.4330043567268564,4.543860008226715
126.0,4.5,208,7.429,1.757048918082585,1.7301469241196425,3.2186236157969326
126.0,4.5,208,7.429,3.3600303242403626,3.292598510100461,6.165388095010097
126.0,4.5,208,7.429,2.794124300567109,2.738657767681549,5.088832618202642
126.0,4.5,208,7.429,1.8004219910687032,1.7715979901089784,3.339757840369567
126.0,4.5,208,7.429,1.7726177489008184,1.7400301471619128,3.286418241052932
126.0,4.5,208,7.429,0.9605984242740598,0.9410121519026675,1.7687932284672485
126.0,4.5,208,7.429,1.9962829356389846,1.9652717907704453,3.6713139899978766
126.0,4.5,208,7.429,0.7146560471372335,0.700703715889923,1.3003744817086247
126.0,4.5,208,7.429,2.2854435644568847,2.2394974397866054,4.102870910627915
126.0,4.5,208,7.429,0.13996952352859857,0.13700528096827178,0.25834758998205815
126.0,4.5,208,7.429,0.7770524763259953,0.7602900834941724,1.421547728765059
126.0,4.5,208,7.429,3.746791562156421,3.683626635192792,6.858739188063745
126.0,4.5,208,7.429,3.101676435094694,3.0396504187403486,5.760377913170891
126.0,4.5,208,7.429,3.3268485137879704,3.2641744072882344,6.0880715801891645
126.0,4.5,208,7.429,0.17260024785765354,0.16947503569055358,0.3181231695326372
126.0,4.5,208,7.429,0.4502466235052151,0.4416124612533724,0.835140757979025
126.0,4.5,208,7.429,0.5037086454352715,0.49394393633413647,0.9244348681870301
126.0,4.5,208,7.429,3.938073794256384,3.8852510992783023,7.1775175079447555
126.0,4.5,208,7.429,4.42780951147841,4.345358312489604,8.070543913934321
126.0,4.5,208,7.429,4.688181253326136,4.605947147673976,8.525908592203812
126.0,4.5,208,7.429,4.679743389858256,4.599136804364471,8.722361579611988
126.0,4.5,208,7.429,4.152393904222051,4.090221897661525,7.499274860513058
126.0,4.5,208,7.429,4.3983132023481915,4.324935114113417,8.113643365265164
126.0,4.5,208,7.429,5.50572272832788,5.410099129674725,10.061875526255566
126.0,4.5,208,7.429,5.2124194018011405,5.126726870125369,9.467653411752961
126.0,4.5,208,7.429,4.058927579908129,3.9775856516666317,7.407817269655749
126.0,4.5,208,7.429,5.229487888189269,5.113011515332458,9.482125563808113
126.0,4.5,208,7.429,4.345279889652502,4.257565998509981,8.0864407979084
126.0,4.5,208,7.429,4.716777844191145,4.644517935718598,8.698251248140345
126.0,4.5,208,7.429,5.732982974851909,5.633192482747276,10.522931303174897
126.0,4.5,208,7.429,4.374512503735991,4.299496762038216,8.076977915307001
126.0,4.5,208,7.429,4.316586870416358,4.230592846622747,7.865149521901429
126.0,4.5,208,7.429,4.767367995444496,4.6952309735408715,8.827061114399243
126.0,4.5,208,7.429,6.028178273087421,5.876346588571987,11.018943602379833
126.0,4.5,208,7.429,5.942798077758004,5.8376112616153035,10.844936142951209
126.0,4.5,208,7.429,4.649853125185503,4.591733423271698,8.627638951534125
126.0,4.5,208,7.429,5.64068732122567,5.538238126301387,10.389762930972527
126.0,4.5,208,7.429,3.85094912156503,3.7686779647679827,7.007844977698899
126.0,4.5,208,7.429,4.564458458184601,4.484769283323523,8.239715375033853
126.0,4.5,208,7.429,5.7600803794276185,5.636534243266479,10.50656457430528
126.0,4.5,208,7.429,4.5363335392826825,4.437764387620612,8.175335816059771
126.0,4.5,208,7.429,4.85293412830562,4.78875568122085,9.05406537010362
