True_C_S,True_Xi,Input_C_X,Input_Xi,True_IRI,Est_IRI,Est_IRI_Wrong_Parameter
2761.754,0.7,1300,0.33,5.2124194018011405,5.126726870125369,8.203834618438991
2761.754,0.7,1300,0.33,4.058927579908129,3.9775856516666317,6.405213363917511
2761.754,0.7,1300,0.33,5.229487888189269,5.113011515332458,8.333449840696739
2761.754,0.7,1300,0.33,4.345279889652502,4.257565998509981,6.958049895508556
2761.754,0.7,1300,0.33,4.716777844191145,4.644517935718598,7.803194516361591
2761.754,0.7,1300,0.33,5.732982974851909,5.633192482747276,9.169083284943024
2761.754,0.7,1300,0.33,4.374512503735991,4.299496762038216,7.091265156311194
2761.754,0.7,1300,0.33,4.316586870416358,4.230592846622747,6.98113383987945
2761.754,0.7,1300,0.33,4.767367995444496,4.6952309735408715,7.802950101255029
2761.754,0.7,1300,0.33,6.028178273087421,5.876346588571987,9.645405843707723
2761.754,0.7,1300,0.33,5.942798077758004,5.8376112616153035,9.530716604670749
2761.754,0.7,1300,0.33,4.649853125185503,4.591733423271698,7.567229302563429
2761.754,0.7,1300,0.33,5.64068732122567,5.538238126301387,9.107996509458202
2761.754,0.7,1300,0.33,3.85094912156503,3.7686779647679827,6.148967534553412
2761.754,0.7,1300,0.33,4.564458458184601,4.484769283323523,7.530595919732389
2761.754,0.7,1300,0.33,5.7600803794276185,5.636534243266479,9.21480231965691
2761.754,0.7,1300,0.33,4.5363335392826825,4.437764387620612,7.08338545358614
2761.754,0.7,1300,0.33,4.85293412830562,4.78875568122085,8.018757516223317
2761.754,0.7,1300,0.33,5.253806555660671,5.149056444252005,8.35971328549757
2761.754,0.7,1300,0.33,5.932108531394192,5.831792007293517,9.639755284972567
2761.754,0.7,1300,0.33,4.936539523537977,4.847633146987517,8.107295506996632
2761.754,0.7,1300,0.33,4.047292520687275,3.9761165232481317,6.589759701045447
2761.754,0.7,1300,0.33,3.8947537986844036,3.8070886243233675,6.217550014082087
2761.754,0.7,1300,0.33,4.457248930070845,4.386729599126238,7.155443274882805
2761.754,0.7,1300,0.33,5.033390955691866,4.959736041848303,8.046324384320618
2761.754,0.7,1300,0.33,3.3348422536167397,3.2645738876054464,5.3305927852116435
2761.754,0.7,1300,0.33,7.661449832747567,7.456931872645597,12.217850212287747
2761.754,0.7,1300,0.33,9.17068800514708,9.009733591191615,15.149706177508754
2761.754,0.7,1300,0.33,7.783729001547114,7.652870580530572,12.59633490454619
2761.754,0.7,1300,0.33,8.89630366756205,8.740964439740925,14.368916864348652
2761.754,0.7,1300,0.33,8.59272447570084,8.416703992314677,13.982146500319908
2761.754,0.7,1300,0.33,6.119409915540167,6.035372015671034,10.037281229998273
2761.754,0.7,1300,0.33,9.202490771294398,9.053139998787774,15.36581391625856
2761.754,0.7,1300,0.33,8.708751858985133,8.559142453376829,13.849124453736035
2761.754,0.7,1300,0.33,7.756599472928511,7.627659654728857,12.584513110818312
2761.754,0.7,1300,0.33,7.034859192038396,6.877633333089351,11.251655126718513
2761.754,0.7,1300,0.33,7.721921471038906,7.545930092375941,12.895492415067997
2761.754,0.7,1300,0.33,8.549257396575253,8.341512314236793,13.763519566586465
2761.754,0.7,1300,0.33,8.976005853554874,8.794928991941529,14.919338719559605
2761.754,0.7,1300,0.33,8.077949204654352,7.923659840533216,13.182556961302316
2761.754,0.7,1300,0.33,8.828930897974965,8.66371914226252,14.23378865855465
2761.754,0.7,1300,0.33,8.489550366144636,8.305141943054897,13.866313881432118
2761.754,0.7,1300,0.33,8.075969292713214,7.894955147428341,13.122271663738958
2761.754,0.7,1300,0.33,7.9076031330728425,7.741885549923215,12.797015994993366
2761.754,0.7,1300,0.33,8.003751348359506,7.820415145584489,12.879206645970982
2761.754,0.7,1300,0.33,8.11506501421495,7.938151257975872,13.014845158218353
2761.754,0.7,1300,0.33,7.115621411705112,6.964349507965211,11.262374737084492
2761.754,0.7,1300,0.33,6.875847858874166,6.781341488437277,11.228420033019235
2761.754,0.7,1300,0.33,7.41219230002382,7.2819367951954215,12.146938533167459
2761.754,0.7,1300,0.33,8.551820827782509,8.381228652950636,13.647461902140725
2761.754,0.7,1300,0.33,7.570049663959958,7.444766616443905,11.887474509416904
2761.754,0.7,1300,0.33,7.071235108418641,6.9363730563384545,11.48230852374395
2761.754,0.7,1300,0.33,9.473282011385349,9.264497655134043,15.390890770988664
2761.754,0.7,1300,0.33,6.693958347551518,6.554359221953507,10.496125194754976
2761.754,0.7,1300,0.33,7.378930348965102,7.255881931623655,11.81207101749382
2761.754,0.7,1300,0.33,7.6136050657021554,7.486395182364716,12.288742105219562
2761.754,0.7,1300,0.33,7.295109892985118,7.197715690374356,11.688010543909876
2761.754,0.7,1300,0.33,8.125610664303052,8.011181200499085,12.993988717578034
2761.754,0.7,1300,0.33,8.110604637190185,7.944716129611949,13.226527939713801
2761.754,0.7,1300,0.33,8.018554292995736,7.886599472946375,13.125214550119358
3550.827,0.9,1300,0.33,1.4984385497408048,1.4550860899993514,2.6092865519890625
3550.827,0.9,1300,0.33,2.279540585967038,2.227282457103679,4.21938744019753
3550.827,0.9,1300,0.33,1.6751391673259255,1.6349122995744498,2.9850814635498484
3550.827,0.9,1300,0.33,1.2569876578833425,1.231482171663769,2.386214643114046
3550.827,0.9,1300,0.33,2.049177959953141,2.0194264534509276,3.9612686418439726
3550.827,0.9,1300,0.33,0.22517448138928273,0.2196093775188329,0.4124842124667716
3550.827,0.9,1300,0.33,0.8396407156589245,0.8242799696721378,1.5252112361615127
3550.827,0.9,1300,0.33,0.7834269668774204,0.7712877948925868,1.46114376454903
3550.827,0.9,1300,0.33,1.538985897603219,1.5111958712176081,2.906305197062568
3550.827,0.9,1300,0.33,1.5569655451304643,1.5219573205560022,2.8466278626967663
3550.827,0.9,1300,0.33,1.7132709774525456,1.677542118536771,3.082006581996819
3550.827,0.9,1300,0.33,2.2836228640326435,2.2288062522155005,4.103092135863837
3550.827,0.9,1300,0.33,2.5538988559897553,2.5068314630186217,4.660675926668644
3550.827,0.9,1300,0.33,2.1656770025793604,2.108038634550357,3.8216974979292457
3550.827,0.9,1300,0.33,1.2994428790136436,1.2740641911483308,2.3503711476185862
3550.827,0.9,1300,0.33,2.48141198664964,2.4330043567268564,4.54235946618825
3550.827,0.9,1300,0.33,1.757048918082585,1.7301469241196425,3.2097116515839446
3550.827,0.9,1300,0.33,3.3600303242403626,3.292598510100461,6.318892453894059
3550.827,0.9,1300,0.33,2.794124300567109,2.738657767681549,5.030340829350421
3550.827,0.9,1300,0.33,1.8004219910687032,1.7715979901089784,3.2929407055233337
3550.827,0.9,1300,0.33,1.7726177489008184,1.7400301471619128,3.2781876539629886
3550.827,0.9,1300,0.33,0.9605984242740598,0.9410121519026675,1.700832450635101
3550.827,0.9,1300,0.33,1.9962829356389846,1.9652717907704453,3.8535494123267324
3550.827,0.9,1300,0.33,0.7146560471372335,0.700703715889923,1.3170785377613508
3550.827,0.9,1300,0.33,2.2854435644568847,2.2394974397866054,4.235576884676022
3550.827,0.9,1300,0.33,0.13996952352859857,0.13700528096827178,0.25691092928533593
3550.827,0.9,1300,0.33,0.7770524763259953,0.7602900834941724,1.419426606933387
3550.827,0.9,1300,0.33,3.746791562156421,3.683626635192792,6.923962511341076
3550.827,0.9,1300,0.33,3.101676435094694,3.0396504187403486,5.595934792050443
3550.827,0.9,1300,0.33,3.3268485137879704,3.2641744072882344,6.1042973817210875
3550.827,0.9,1300,0.33,0.17260024785765354,0.16947503569055358,0.32158869730252704
3550.827,0.9,1300,0.33,0.4502466235052151,0.4416124612533724,0.7985753626978204
3550.827,0.9,1300,0.33,0.5037086454352715,0.49394393633413647,0.9112516137105726
3550.827,0.9,1300,0.33,3.938073794256384,3.8852510992783023,7.1796590834791765
3550.827,0.9,1300,0.33,4.42780951147841,4.345358312489604,8.134263196682777
3550.827,0.9,1300,0.33,4.688181253326136,4.605947147673976,8.746947527762988
3550.827,0.9,1300,0.33,4.679743389858256,4.599136804364471,8.470532286468101
3550.827,0.9,1300,0.33,4.152393904222051,4.090221897661525,7.850443960360624
3550.827,0.9,1300,0.33,4.3983132023481915,4.324935114113417,8.37091492068215
3550.827,0.9,1300,0.33,5.50572272832788,5.410099129674725,10.552066107614241
3550.827,0.9,1300,0.33,5.2124194018011405,5.126726870125369,9.24974107256167
3550.827,0.9,1300,0.33,4.058927579908129,3.9775856516666317,7.264285107223578
3550.827,0.9,1300,0.33,5.229487888189269,5.113011515332458,9.512968660995156
3550.827,0.9,1300,0.33,4.345279889652502,4.257565998509981,7.859414981502986
3550.827,0.9,1300,0.33,4.716777844191145,4.644517935718598,9.038711662784253
3550.827,0.9,1300,0.33,5.732982974851909,5.633192482747276,10.406253005017133
3550.827,0.9,1300,0.33,4.374512503735991,4.299496762038216,8.146200158443376
3550.827,0.9,1300,0.33,4.316586870416358,4.230592846622747,8.01625079689146
3550.827,0.9,1300,0.33,4.767367995444496,4.6952309735408715,8.956668948227112
3550.827,0.9,1300,0.33,6.028178273087421,5.876346588571987,10.979361570969573
3550.827,0.9,1300,0.33,5.942798077758004,5.8376112616153035,10.880931809813912
3550.827,0.9,1300,0.33,4.649853125185503,4.591733423271698,8.657324179151923
3550.827,0.9,1300,0.33,5.64068732122567,5.538238126301387,10.476055118558657
3550.827,0.9,1300,0.33,3.85094912156503,3.7686779647679827,7.096464408188071
3550.827,0.9,1300,0.33,4.564458458184601,4.484769283323523,8.72213221568246
3550.827,0.9,1300,0.33,5.7600803794276185,5.636534243266479,10.450577276760452
3550.827,0.9,1300,0.33,4.5363335392826825,4.437764387620612,8.00276285889244
3550.827,0.9,1300,0.33,4.85293412830562,4.78875568122085,9.305466599526406
3550.827,0.9,1300,0.33,5.253806555660671,5.149056444252005,9.466343404993387
3550.827,0.9,1300,0.33,5.932108531394192,5.831792007293517,11.03067693462798
3550.827,0.9,1300,0.33,4.936539523537977,4.847633146987517,9.308841024036264
3550.827,0.9,1300,0.33,4.047292520687275,3.9761165232481317,7.560801194311015
3550.827,0.9,1300,0.33,3.8947537986844036,3.8070886243233675,7.0295843229610435
3550.827,0.9,1300,0.33,4.457248930070845,4.386729599126238,8.221466483081414
3550.827,0.9,1300,0.33,5.033390955691866,4.959736041848303,9.254817028398271
3550.827,0.9,1300,0.33,3.3348422536167397,3.2645738876054464,6.0521356614942965
3550.827,0.9,1300,0.33,7.661449832747567,7.456931872645597,13.892989818048939
3550.827,0.9,1300,0.33,9.17068800514708,9.009733591191615,17.604123785259393
3550.827,0.9,1300,0.33,7.783729001547114,7.652870580530572,14.494279997485481
3550.827,0.9,1300,0.33,8.89630366756205,8.740964439740925,16.68226854295073
3550.827,0.9,1300,0.33,8.59272447570084,8.416703992314677,15.911923120457912
3550.827,0.9,1300,0.33,6.119409915540167,6.035372015671034,11.511803001740816
3550.827,0.9,1300,0.33,9.202490771294398,9.053139998787774,17.73273128230798
3550.827,0.9,1300,0.33,8.708751858985133,8.559142453376829,15.71761492359746
3550.827,0.9,1300,0.33,7.756599472928511,7.627659654728857,14.313681031289995
3550.827,0.9,1300,0.33,7.034859192038396,6.877633333089351,12.915240001850803
3550.827,0.9,1300,0.33,7.721921471038906,7.545930092375941,14.96751384522801
3550.827,0.9,1300,0.33,8.549257396575253,8.341512314236793,15.824319579233919
3550.827,0.9,1300,0.33,8.976005853554874,8.794928991941529,17.487181526975956
3550.827,0.9,1300,0.33,8.077949204654352,7.923659840533216,15.125899333920223
3550.827,0.9,1300,0.33,8.828930897974965,8.66371914226252,16.25146835418311
3550.827,0.9,1300,0.33,8.489550366144636,8.305141943054897,15.926553382183732
3550.827,0.9,1300,0.33,8.075969292713214,7.894955147428341,14.980391784157826
3550.827,0.9,1300,0.33,7.9076031330728425,7.741885549923215,14.698851940011192
3550.827,0.9,1300,0.33,8.003751348359506,7.820415145584489,14.646024079070344
3550.827,0.9,1300,0.33,8.11506501421495,7.938151257975872,14.848770579737112
3550.827,0.9,1300,0.33,7.115621411705112,6.964349507965211,12.74578118305551
3550.827,0.9,1300,0.33,6.875847858874166,6.781341488437277,12.985732251056481
3550.827,0.9,1300,0.33,7.41219230002382,7.2819367951954215,14.097879131715716
3550.827,0.9,1300,0.33,8.551820827782509,8.381228652950636,15.580876383157825
3550.827,0.9,1300,0.33,7.570049663959958,7.444766616443905,13.299888994409917
3550.827,0.9,1300,0.33,7.071235108418641,6.9363730563384545,13.180134436319628
3550.827,0.9,1300,0.33,9.473282011385349,9.264497655134043,17.694844472064446
3550.827,0.9,1300,0.33,6.693958347551518,6.554359221953507,11.88199658219058
3550.827,0.9,1300,0.33,7.378930348965102,7.255881931623655,13.561270543094285
3550.827,0.9,1300,0.33,7.6136050657021554,7.486395182364716,14.162369213410187
3550.827,0.9,1300,0.33,7.295109892985118,7.197715690374356,13.318911510029599
3550.827,0.9,1300,0.33,8.125610664303052,8.011181200499085,14.68262351421455
3550.827,0.9,1300,0.33,8.110604637190185,7.944716129611949,15.4146046764528
3550.827,0.9,1300,0.33,8.018554292995736,7.886599472946375,15.215366908199032
4339.899,1.1,1300,0.33,1.4984385497408048,1.4550860899993514,2.8652317262804963
4339.899,1.1,1300,0.33,2.279540585967038,2.227282457103679,4.687076009969922
4339.899,1.1,1300,0.33,1.6751391673259255,1.6349122995744498,3.2691946376696523
4339.899,1.1,1300,0.33,1.2569876578833425,1.231482171663769,2.6851555293171856
4339.899,1.1,1300,0.33,2.049177959953141,2.0194264534509276,4.408636354662337
4339.899,1.1,1300,0.33,0.22517448138928273,0.2196093775188329,0.4572232016359147
4339.899,1.1,1300,0.33,0.8396407156589245,0.8242799696721378,1.6740369796372918
4339.899,1.1,1300,0.33,0.7834269668774204,0.7712877948925868,1.6286742320704157
4339.899,1.1,1300,0.33,1.538985897603219,1.5111958712176081,3.225348988179121
4339.899,1.1,1300,0.33,1.5569655451304643,1.5219573205560022,3.126594523856742
4339.899,1.1,1300,0.33,1.7132709774525456,1.677542118536771,3.388336388555339
4339.899,1.1,1300,0.33,2.2836228640326435,2.2288062522155005,4.559488511872747
4339.899,1.1,1300,0.33,2.5538988559897553,2.5068314630186217,5.221256602769311
4339.899,1.1,1300,0.33,2.1656770025793604,2.108038634550357,4.178577061640617
4339.899,1.1,1300,0.33,1.2994428790136436,1.2740641911483308,2.601678721020594
4339.899,1.1,1300,0.33,2.48141198664964,2.4330043567268564,5.008847083929973
4339.899,1.1,1300,0.33,1.757048918082585,1.7301469241196425,3.535934973101031
4339.899,1.1,1300,0.33,3.3600303242403626,3.292598510100461,7.100797476698197
4339.899,1.1,1300,0.33,2.794124300567109,2.738657767681549,5.549928132193503
4339.899,1.1,1300,0.33,1.8004219910687032,1.7715979901089784,3.64728069792311
4339.899,1.1,1300,0.33,1.7726177489008184,1.7400301471619128,3.640648686646522
4339.899,1.1,1300,0.33,0.9605984242740598,0.9410121519026675,1.8748628727029262
4339.899,1.1,1300,0.33,1.9962829356389846,1.9652717907704453,4.328443038607504
4339.899,1.1,1300,0.33,0.7146560471372335,0.700703715889923,1.4542951128488935
4339.899,1.1,1300,0.33,2.2854435644568847,2.2394974397866054,4.735139747488212
4339.899,1.1,1300,0.33,0.13996952352859857,0.13700528096827178,0.28417645708097633
4339.899,1.1,1300,0.33,0.7770524763259953,0.7602900834941724,1.576076885769047
4339.899,1.1,1300,0.33,3.746791562156421,3.683626635192792,7.665851056021683
4339.899,1.1,1300,0.33,3.101676435094694,3.0396504187403486,6.141461070557511
4339.899,1.1,1300,0.33,3.3268485137879704,3.2641744072882344,6.785624396554701
4339.899,1.1,1300,0.33,0.17260024785765354,0.16947503569055358,0.3554361522822359
4339.899,1.1,1300,0.33,0.4502466235052151,0.4416124612533724,0.8766220207718197
4339.899,1.1,1300,0.33,0.5037086454352715,0.49394393633413647,0.998301247238974
4339.899,1.1,1300,0.33,3.938073794256384,3.8852510992783023,7.91153140539534
4339.899,1.1,1300,0.33,4.42780951147841,4.345358312489604,9.048979116139682
4339.899,1.1,1300,0.33,4.688181253326136,4.605947147673976,9.720210949706535
4339.899,1.1,1300,0.33,4.679743389858256,4.599136804364471,9.281417691879215
4339.899,1.1,1300,0.33,4.152393904222051,4.090221897661525,8.798563891916434
4339.899,1.1,1300,0.33,4.3983132023481915,4.324935114113417,9.360228728601728
4339.899,1.1,1300,0.33,5.50572272832788,5.410099129674725,11.778765783099205
4339.899,1.1,1300,0.33,5.2124194018011405,5.126726870125369,10.16018002487189
4339.899,1.1,1300,0.33,4.058927579908129,3.9775856516666317,8.01571615424724
4339.899,1.1,1300,0.33,5.229487888189269,5.113011515332458,10.532980037911647
4339.899,1.1,1300,0.33,4.345279889652502,4.257565998509981,8.659359043503706
4339.899,1.1,1300,0.33,4.716777844191145,4.644517935718598,10.151307163974252
4339.899,1.1,1300,0.33,5.732982974851909,5.633192482747276,11.4488271926161
4339.899,1.1,1300,0.33,4.374512503735991,4.299496762038216,9.098924466909109
4339.899,1.1,1300,0.33,4.316586870416358,4.230592846622747,8.915763497172987
4339.899,1.1,1300,0.33,4.767367995444496,4.6952309735408715,9.960158532948507
4339.899,1.1,1300,0.33,6.028178273087421,5.876346588571987,12.088308324677369
4339.899,1.1,1300,0.33,5.942798077758004,5.8376112616153035,12.038226865993677
4339.899,1.1,1300,0.33,4.649853125185503,4.591733423271698,9.638388952822702
4339.899,1.1,1300,0.33,5.64068732122567,5.538238126301387,11.662430899284859
4339.899,1.1,1300,0.33,3.85094912156503,3.7686779647679827,7.999028069272166
4339.899,1.1,1300,0.33,4.564458458184601,4.484769283323523,9.7455610874484
4339.899,1.1,1300,0.33,5.7600803794276185,5.636534243266479,11.498319355528938
4339.899,1.1,1300,0.33,4.5363335392826825,4.437764387620612,8.791490196354733
4339.899,1.1,1300,0.33,4.85293412830562,4.78875568122085,10.48272830544443
4339.899,1.1,1300,0.33,5.253806555660671,5.149056444252005,10.435734182099056
4339.899,1.1,1300,0.33,5.932108531394192,5.831792007293517,12.197522630581977
4339.899,1.1,1300,0.33,4.936539523537977,4.847633146987517,10.350658545585352
4339.899,1.1,1300,0.33,4.047292520687275,3.9761165232481317,8.367313228401006
4339.899,1.1,1300,0.33,3.8947537986844036,3.8070886243233675,7.736591101489025
4339.899,1.1,1300,0.33,4.457248930070845,4.386729599126238,9.180878829462918
4339.899,1.1,1300,0.33,5.033390955691866,4.959736041848303,10.295738268874087
4339.899,1.1,1300,0.33,3.3348422536167397,3.2645738876054464,6.649199964201869
4339.899,1.1,1300,0.33,7.661449832747567,7.456931872645597,15.320362692310429
4339.899,1.1,1300,0.33,9.17068800514708,9.009733591191615,19.69773693886722
4339.899,1.1,1300,0.33,7.783729001547114,7.652870580530572,16.149287844516877
4339.899,1.1,1300,0.33,8.89630366756205,8.740964439740925,18.793971395831328
4339.899,1.1,1300,0.33,8.59272447570084,8.416703992314677,17.453864065758548
4339.899,1.1,1300,0.33,6.119409915540167,6.035372015671034,12.820491538490444
4339.899,1.1,1300,0.33,9.202490771294398,9.053139998787774,19.759162225957027
4339.899,1.1,1300,0.33,8.708751858985133,8.559142453376829,17.39574213098583
4339.899,1.1,1300,0.33,7.756599472928511,7.627659654728857,15.745423585625373
4339.899,1.1,1300,0.33,7.034859192038396,6.877633333089351,14.392660610188527
4339.899,1.1,1300,0.33,7.721921471038906,7.545930092375941,16.732800907741435
4339.899,1.1,1300,0.33,8.549257396575253,8.341512314236793,17.586093140343383
4339.899,1.1,1300,0.33,8.976005853554874,8.794928991941529,19.81662216111122
4339.899,1.1,1300,0.33,8.077949204654352,7.923659840533216,16.787803927436737
4339.899,1.1,1300,0.33,8.828930897974965,8.66371914226252,17.989586037877075
4339.899,1.1,1300,0.33,8.489550366144636,8.305141943054897,17.66920582646177
4339.899,1.1,1300,0.33,8.075969292713214,7.894955147428341,16.537540308673968
4339.899,1.1,1300,0.33,7.9076031330728425,7.741885549923215,16.33236340243002
4339.899,1.1,1300,0.33,8.003751348359506,7.820415145584489,16.14299297096699
4339.899,1.1,1300,0.33,8.11506501421495,7.938151257975872,16.42388184702298
4339.899,1.1,1300,0.33,7.115621411705112,6.964349507965211,14.000844424954225
4339.899,1.1,1300,0.33,6.875847858874166,6.781341488437277,14.579905726804329
4339.899,1.1,1300,0.33,7.41219230002382,7.2819367951954215,15.807455148019445
4339.899,1.1,1300,0.33,8.551820827782509,8.381228652950636,17.260794629312866
4339.899,1.1,1300,0.33,7.570049663959958,7.444766616443905,14.50570082184653
4339.899,1.1,1300,0.33,7.071235108418641,6.9363730563384545,14.634445626305586
4339.899,1.1,1300,0.33,9.473282011385349,9.264497655134043,19.765158390751342
4339.899,1.1,1300,0.33,6.693958347551518,6.554359221953507,13.112923625777468
4339.899,1.1,1300,0.33,7.378930348965102,7.255881931623655,15.149352905947348
4339.899,1.1,1300,0.33,7.6136050657021554,7.486395182364716,15.851047500710594
4339.899,1.1,1300,0.33,7.295109892985118,7.197715690374356,14.726735611489078
4339.899,1.1,1300,0.33,8.125610664303052,8.011181200499085,16.123120160195676
4339.899,1.1,1300,0.33,8.110604637190185,7.944716129611949,17.375427355587693
4339.899,1.1,1300,0.33,8.018554292995736,7.886599472946375,17.002813282858423
5128.972,1.3,1300,0.33,1.4984385497408048,1.4550860899993514,3.08967482826679
5128.972,1.3,1300,0.33,2.279540585967038,2.227282457103679,5.105395255330788
5128.972,1.3,1300,0.33,1.6751391673259255,1.6349122995744498,3.5191961747750775
5128.972,1.3,1300,0.33,1.2569876578833425,1.231482171663769,2.9662135531053564
5128.972,1.3,1300,0.33,2.049177959953141,2.0194264534509276,4.78521920048553
5128.972,1.3,1300,0.33,0.22517448138928273,0.2196093775188329,0.49851249141931453
5128.972,1.3,1300,0.33,0.8396407156589245,0.8242799696721378,1.8010606031748002
5128.972,1.3,1300,0.33,0.7834269668774204,0.7712877948925868,1.784313421798593
5128.972,1.3,1300,0.33,1.538985897603219,1.5111958712176081,3.5075776921170796
5128.972,1.3,1300,0.33,1.5569655451304643,1.5219573205560022,3.368892948545775
5128.972,1.3,1300,0.33,1.7132709774525456,1.677542118536771,3.6565810213375602
5128.972,1.3,1300,0.33,2.2836228640326435,2.2288062522155005,4.964950097981982
5128.972,1.3,1300,0.33,2.5538988559897553,2.5068314630186217,5.735635300657257
5128.972,1.3,1300,0.33,2.1656770025793604,2.108038634550357,4.505922541831389
5128.972,1.3,1300,0.33,1.2994428790136436,1.2740641911483308,2.8311715222436225
5128.972,1.3,1300,0.33,2.48141198664964,2.4330043567268564,5.4197836047018635
5128.972,1.3,1300,0.33,1.757048918082585,1.7301469241196425,3.8221993644040384
5128.972,1.3,1300,0.33,3.3600303242403626,3.292598510100461,7.830999367700021
5128.972,1.3,1300,0.33,2.794124300567109,2.738657767681549,6.028941115790307
5128.972,1.3,1300,0.33,1.8004219910687032,1.7715979901089784,3.9679207617485233
5128.972,1.3,1300,0.33,1.7726177489008184,1.7400301471619128,3.9646154539258798
5128.972,1.3,1300,0.33,0.9605984242740598,0.9410121519026675,2.0301293658654735
5128.972,1.3,1300,0.33,1.9962829356389846,1.9652717907704453,4.757151138708802
5128.972,1.3,1300,0.33,0.7146560471372335,0.700703715889923,1.5737057597905117
5128.972,1.3,1300,0.33,2.2854435644568847,2.2394974397866054,5.172374665571111
5128.972,1.3,1300,0.33,0.13996952352859857,0.13700528096827178,0.307946178240776
5128.972,1.3,1300,0.33,0.7770524763259953,0.7602900834941724,1.714765026779952
5128.972,1.3,1300,0.33,3.746791562156421,3.683626635192792,8.293122075139028
5128.972,1.3,1300,0.33,3.101676435094694,3.0396504187403486,6.605310872728028
5128.972,1.3,1300,0.33,3.3268485137879704,3.2641744072882344,7.407789396934261
5128.972,1.3,1300,0.33,0.17260024785765354,0.16947503569055358,0.3843319824963384
5128.972,1.3,1300,0.33,0.4502466235052151,0.4416124612533724,0.9443047517900933
5128.972,1.3,1300,0.33,0.5037086454352715,0.49394393633413647,1.0727524862995594
5128.972,1.3,1300,0.33,3.938073794256384,3.8852510992783023,8.574631990732625
5128.972,1.3,1300,0.33,4.42780951147841,4.345358312489604,9.867247371717191
5128.972,1.3,1300,0.33,4.688181253326136,4.605947147673976,10.58876143103468
5128.972,1.3,1300,0.33,4.679743389858256,4.599136804364471,9.965676191193015
5128.972,1.3,1300,0.33,4.152393904222051,4.090221897661525,9.659408163704997
5128.972,1.3,1300,0.33,4.3983132023481915,4.324935114113417,10.247293190863134
5128.972,1.3,1300,0.33,5.50572272832788,5.410099129674725,12.864436037967533
5128.972,1.3,1300,0.33,5.2124194018011405,5.126726870125369,10.976347215808978
5128.972,1.3,1300,0.33,4.058927579908129,3.9775856516666317,8.670003357612337
5128.972,1.3,1300,0.33,5.229487888189269,5.113011515332458,11.44300520952415
5128.972,1.3,1300,0.33,4.345279889652502,4.257565998509981,9.370397065588207
5128.972,1.3,1300,0.33,4.716777844191145,4.644517935718598,11.165160764037438
5128.972,1.3,1300,0.33,5.732982974851909,5.633192482747276,12.353218606238185
5128.972,1.3,1300,0.33,4.374512503735991,4.299496762038216,9.979534763510147
5128.972,1.3,1300,0.33,4.316586870416358,4.230592846622747,9.710812091094432
5128.972,1.3,1300,0.33,4.767367995444496,4.6952309735408715,10.872670580760648
5128.972,1.3,1300,0.33,6.028178273087421,5.876346588571987,13.029907413518027
5128.972,1.3,1300,0.33,5.942798077758004,5.8376112616153035,13.061165692996232
5128.972,1.3,1300,0.33,4.649853125185503,4.591733423271698,10.540970139504891
5128.972,1.3,1300,0.33,5.64068732122567,5.538238126301387,12.717289673505737
5128.972,1.3,1300,0.33,3.85094912156503,3.7686779647679827,8.87834008460067
5128.972,1.3,1300,0.33,4.564458458184601,4.484769283323523,10.666429934062755
5128.972,1.3,1300,0.33,5.7600803794276185,5.636534243266479,12.407223704318247
5128.972,1.3,1300,0.33,4.5363335392826825,4.437764387620612,9.470621453785194
5128.972,1.3,1300,0.33,4.85293412830562,4.78875568122085,11.555402835853089
5128.972,1.3,1300,0.33,5.253806555660671,5.149056444252005,11.329695410274578
5128.972,1.3,1300,0.33,5.932108531394192,5.831792007293517,13.187236238014206
5128.972,1.3,1300,0.33,4.936539523537977,4.847633146987517,11.23919184904985
5128.972,1.3,1300,0.33,4.047292520687275,3.9761165232481317,9.053054365705057
5128.972,1.3,1300,0.33,3.8947537986844036,3.8070886243233675,8.374605626316963
5128.972,1.3,1300,0.33,4.457248930070845,4.386729599126238,10.089528633616483
5128.972,1.3,1300,0.33,5.033390955691866,4.959736041848303,11.205292988610802
5128.972,1.3,1300,0.33,3.3348422536167397,3.2645738876054464,7.153940288145659
5128.972,1.3,1300,0.33,7.661449832747567,7.456931872645597,16.57334390397891
5128.972,1.3,1300,0.33,9.17068800514708,9.009733591191615,20
5128.972,1.3,1300,0.33,7.783729001547114,7.652870580530572,17.589149708134727
5128.972,1.3,1300,0.33,8.89630366756205,8.740964439740925,20
5128.972,1.3,1300,0.33,8.59272447570084,8.416703992314677,18.730428296132793
5128.972,1.3,1300,0.33,6.119409915540167,6.035372015671034,13.983913823754335
5128.972,1.3,1300,0.33,9.202490771294398,9.053139998787774,20
5128.972,1.3,1300,0.33,8.708751858985133,8.559142453376829,18.965626736798452
5128.972,1.3,1300,0.33,7.756599472928511,7.627659654728857,16.97640923586846
5128.972,1.3,1300,0.33,7.034859192038396,6.877633333089351,15.714513391350554
5128.972,1.3,1300,0.33,7.721921471038906,7.545930092375941,18.26198306673846
5128.972,1.3,1300,0.33,8.549257396575253,8.341512314236793,19.138765885214152
5128.972,1.3,1300,0.33,8.976005853554874,8.794928991941529,20
5128.972,1.3,1300,0.33,8.077949204654352,7.923659840533216,18.29204645649044
5128.972,1.3,1300,0.33,8.828930897974965,8.66371914226252,19.49716774134096
5128.972,1.3,1300,0.33,8.489550366144636,8.305141943054897,19.207934699896704
