True_M_U,True_M_S_M_U_Ratio,Input_M_U,Input_M_S_M_U_Ratio,True_IRI,Est_IRI,Est_IRI_Wrong_Parameter
69.333,3.0,28,7.429,7.6136050657021554,7.486395182364716,10.586620408845581
69.333,3.0,28,7.429,7.295109892985118,7.197715690374356,10.042178572411082
69.333,3.0,28,7.429,8.125610664303052,8.011181200499085,11.497382440203316
69.333,3.0,28,7.429,8.110604637190185,7.944716129611949,10.842976365141222
69.333,3.0,28,7.429,8.018554292995736,7.886599472946375,10.74059969996895
59.429,3.5,28,7.429,1.4984385497408048,1.4550860899993514,1.9938285159259983
59.429,3.5,28,7.429,2.279540585967038,2.227282457103679,3.0127584206447215
59.429,3.5,28,7.429,1.6751391673259255,1.6349122995744498,2.3030314212487055
59.429,3.5,28,7.429,1.2569876578833425,1.231482171663769,1.6292012982005277
59.429,3.5,28,7.429,2.049177959953141,2.0194264534509276,2.7921536807217837
59.429,3.5,28,7.429,0.22517448138928273,0.2196093775188329,0.2984742862016745
59.429,3.5,28,7.429,0.8396407156589245,0.8242799696721378,1.144482853736645
59.429,3.5,28,7.429,0.7834269668774204,0.7712877948925868,1.0449434966321671
59.429,3.5,28,7.429,1.538985897603219,1.5111958712176081,2.037593101302459
59.429,3.5,28,7.429,1.5569655451304643,1.5219573205560022,2.1558892559748175
59.429,3.5,28,7.429,1.7132709774525456,1.677542118536771,2.238841707494863
59.429,3.5,28,7.429,2.2836228640326435,2.2288062522155005,2.9406030084283064
59.429,3.5,28,7.429,2.5538988559897553,2.5068314630186217,3.2905551124273975
59.429,3.5,28,7.429,2.1656770025793604,2.108038634550357,2.940509295836517
59.429,3.5,28,7.429,1.2994428790136436,1.2740641911483308,1.6890625428387678
59.429,3.5,28,7.429,2.48141198664964,2.4330043567268564,3.265906798595787
59.429,3.5,28,7.429,1.757048918082585,1.7301469241196425,2.32677371850935
59.429,3.5,28,7.429,3.3600303242403626,3.292598510100461,4.314311270815907
59.429,3.5,28,7.429,2.794124300567109,2.738657767681549,3.691447116264898
59.429,3.5,28,7.429,1.8004219910687032,1.7715979901089784,2.3820858388777753
59.429,3.5,28,7.429,1.7726177489008184,1.7400301471619128,2.347807205057838
59.429,3.5,28,7.429,0.9605984242740598,0.9410121519026675,1.2451825677027009
