True_K_S,True_K_S_Ratio,Input_K_S,Input_K_S_Ratio,True_IRI,Est_IRI,Est_IRI_Wrong_Parameter
20076.582,0.5,18709,0.483,4.688181253326136,4.605947147673976,5.057509543416218
20076.582,0.5,18709,0.483,4.679743389858256,4.599136804364471,5.099028904884398
20076.582,0.5,18709,0.483,4.152393904222051,4.090221897661525,4.4351810520851425
20076.582,0.5,18709,0.483,4.3983132023481915,4.324935114113417,4.711299667938618
20076.582,0.5,18709,0.483,5.50572272832788,5.410099129674725,5.853720331860309
20076.582,0.5,18709,0.483,5.2124194018011405,5.126726870125369,5.617967555035145
20076.582,0.5,18709,0.483,4.058927579908129,3.9775856516666317,4.384130349524806
20076.582,0.5,18709,0.483,5.229487888189269,5.113011515332458,5.615613277149881
20076.582,0.5,18709,0.483,4.345279889652502,4.257565998509981,4.763151157502124
20076.582,0.5,18709,0.483,4.716777844191145,4.644517935718598,5.042263041272255
20076.582,0.5,18709,0.483,5.732982974851909,5.633192482747276,6.186028486028816
20076.582,0.5,18709,0.483,4.374512503735991,4.299496762038216,4.718335369729461
20076.582,0.5,18709,0.483,4.316586870416358,4.230592846622747,4.617445181368604
20076.582,0.5,18709,0.483,4.767367995444496,4.6952309735408715,5.137947717447023
20076.582,0.5,18709,0.483,6.028178273087421,5.876346588571987,6.4829837381561966
20076.582,0.5,18709,0.483,5.942798077758004,5.8376112616153035,6.371574583539383
20076.582,0.5,18709,0.483,4.649853125185503,4.591733423271698,5.0274128181489965
20076.582,0.5,18709,0.483,5.64068732122567,5.538238126301387,6.127104111520832
20076.582,0.5,18709,0.483,3.85094912156503,3.7686779647679827,4.149279455865467
20076.582,0.5,18709,0.483,4.564458458184601,4.484769283323523,4.81807471398972
20076.582,0.5,18709,0.483,5.7600803794276185,5.636534243266479,6.173708544788484
20076.582,0.5,18709,0.483,4.5363335392826825,4.437764387620612,4.934638361971232
20076.582,0.5,18709,0.483,4.85293412830562,4.78875568122085,5.255497539094454
20076.582,0.5,18709,0.483,5.253806555660671,5.149056444252005,5.7536430353464265
20076.582,0.5,18709,0.483,5.932108531394192,5.831792007293517,6.276364336635552
20076.582,0.5,18709,0.483,4.936539523537977,4.847633146987517,5.244709821300872
20076.582,0.5,18709,0.483,4.047292520687275,3.9761165232481317,4.3452401971735135
20076.582,0.5,18709,0.483,3.8947537986844036,3.8070886243233675,4.2377375741077925
20076.582,0.5,18709,0.483,4.457248930070845,4.386729599126238,4.738457888620086
20076.582,0.5,18709,0.483,5.033390955691866,4.959736041848303,5.419780848015041
20076.582,0.5,18709,0.483,3.3348422536167397,3.2645738876054464,3.640289488204875
20076.582,0.5,18709,0.483,7.661449832747567,7.456931872645597,8.271293825487072
20076.582,0.5,18709,0.483,9.17068800514708,9.009733591191615,9.662252425981938
20076.582,0.5,18709,0.483,7.783729001547114,7.652870580530572,8.410194869877069
20076.582,0.5,18709,0.483,8.89630366756205,8.740964439740925,9.53857434803804
20076.582,0.5,18709,0.483,8.59272447570084,8.416703992314677,9.04442666560157
20076.582,0.5,18709,0.483,6.119409915540167,6.035372015671034,6.563904799050774
20076.582,0.5,18709,0.483,9.202490771294398,9.053139998787774,9.733358167988374
20076.582,0.5,18709,0.483,8.708751858985133,8.559142453376829,9.450136856526102
20076.582,0.5,18709,0.483,7.756599472928511,7.627659654728857,8.25690129188733
20076.582,0.5,18709,0.483,7.034859192038396,6.877633333089351,7.620316492759499
20076.582,0.5,18709,0.483,7.721921471038906,7.545930092375941,8.154837357814415
20076.582,0.5,18709,0.483,8.549257396575253,8.341512314236793,9.066399102206706
20076.582,0.5,18709,0.483,8.976005853554874,8.794928991941529,9.540356490846793
20076.582,0.5,18709,0.483,8.077949204654352,7.923659840533216,8.489046849914205
20076.582,0.5,18709,0.483,8.828930897974965,8.66371914226252,9.533868737362814
20076.582,0.5,18709,0.483,8.489550366144636,8.305141943054897,9.116508365740726
20076.582,0.5,18709,0.483,8.075969292713214,7.894955147428341,8.557010682827642
20076.582,0.5,18709,0.483,7.9076031330728425,7.741885549923215,8.492035650080284
20076.582,0.5,18709,0.483,8.003751348359506,7.820415145584489,8.689103455395665
20076.582,0.5,18709,0.483,8.11506501421495,7.938151257975872,8.903290501127083
20076.582,0.5,18709,0.483,7.115621411705112,6.964349507965211,7.784976906438211
20076.582,0.5,18709,0.483,6.875847858874166,6.781341488437277,7.3733897297273785
20076.582,0.5,18709,0.483,7.41219230002382,7.2819367951954215,8.001828508736818
20076.582,0.5,18709,0.483,8.551820827782509,8.381228652950636,9.147105280067082
20076.582,0.5,18709,0.483,7.570049663959958,7.444766616443905,8.377488224878222
20076.582,0.5,18709,0.483,7.071235108418641,6.9363730563384545,7.578782571013877
20076.582,0.5,18709,0.483,9.473282011385349,9.264497655134043,10.116180663578636
20076.582,0.5,18709,0.483,6.693958347551518,6.554359221953507,7.289138902103254
20076.582,0.5,18709,0.483,7.378930348965102,7.255881931623655,8.064432761618331
20076.582,0.5,18709,0.483,7.6136050657021554,7.486395182364716,8.182335996086048
20076.582,0.5,18709,0.483,7.295109892985118,7.197715690374356,7.880302052016287
20076.582,0.5,18709,0.483,8.125610664303052,8.011181200499085,8.83157410191817
20076.582,0.5,18709,0.483,8.110604637190185,7.944716129611949,8.599455106635626
20076.582,0.5,18709,0.483,8.018554292995736,7.886599472946375,8.597839954807803
28910.279,0.6,18709,0.483,1.4984385497408048,1.4550860899993514,1.719073628832484
28910.279,0.6,18709,0.483,2.279540585967038,2.227282457103679,2.5354113683293233
28910.279,0.6,18709,0.483,1.6751391673259255,1.6349122995744498,1.862586599354716
28910.279,0.6,18709,0.483,1.2569876578833425,1.231482171663769,1.4508454284058896
28910.279,0.6,18709,0.483,2.049177959953141,2.0194264534509276,2.303242093064443
28910.279,0.6,18709,0.483,0.22517448138928273,0.2196093775188329,0.2549766459816423
28910.279,0.6,18709,0.483,0.8396407156589245,0.8242799696721378,0.9498921296641724
28910.279,0.6,18709,0.483,0.7834269668774204,0.7712877948925868,0.8894975286131401
28910.279,0.6,18709,0.483,1.538985897603219,1.5111958712176081,1.747484611229521
28910.279,0.6,18709,0.483,1.5569655451304643,1.5219573205560022,1.728300827924989
28910.279,0.6,18709,0.483,1.7132709774525456,1.677542118536771,1.951601027645122
28910.279,0.6,18709,0.483,2.2836228640326435,2.2288062522155005,2.582321835614533
28910.279,0.6,18709,0.483,2.5538988559897553,2.5068314630186217,2.996820605380277
28910.279,0.6,18709,0.483,2.1656770025793604,2.108038634550357,2.4549795522161206
28910.279,0.6,18709,0.483,1.2994428790136436,1.2740641911483308,1.5239732931693075
28910.279,0.6,18709,0.483,2.48141198664964,2.4330043567268564,2.8247696348347913
28910.279,0.6,18709,0.483,1.757048918082585,1.7301469241196425,1.9940630980628054
28910.279,0.6,18709,0.483,3.3600303242403626,3.292598510100461,3.885081704851052
28910.279,0.6,18709,0.483,2.794124300567109,2.738657767681549,3.1918175264801945
28910.279,0.6,18709,0.483,1.8004219910687032,1.7715979901089784,2.118209122840057
28910.279,0.6,18709,0.483,1.7726177489008184,1.7400301471619128,2.018884503431953
28910.279,0.6,18709,0.483,0.9605984242740598,0.9410121519026675,1.1355474961058456
28910.279,0.6,18709,0.483,1.9962829356389846,1.9652717907704453,2.25943671566883
28910.279,0.6,18709,0.483,0.7146560471372335,0.700703715889923,0.8144430915885283
28910.279,0.6,18709,0.483,2.2854435644568847,2.2394974397866054,2.548914622384186
28910.279,0.6,18709,0.483,0.13996952352859857,0.13700528096827178,0.16004571550150692
28910.279,0.6,18709,0.483,0.7770524763259953,0.7602900834941724,0.9153047759428564
28910.279,0.6,18709,0.483,3.746791562156421,3.683626635192792,4.200056070691183
28910.279,0.6,18709,0.483,3.101676435094694,3.0396504187403486,3.6198815506401836
28910.279,0.6,18709,0.483,3.3268485137879704,3.2641744072882344,3.8803135818340784
28910.279,0.6,18709,0.483,0.17260024785765354,0.16947503569055358,0.19439000186045782
28910.279,0.6,18709,0.483,0.4502466235052151,0.4416124612533724,0.5154010992053248
28910.279,0.6,18709,0.483,0.5037086454352715,0.49394393633413647,0.5721506682674412
28910.279,0.6,18709,0.483,3.938073794256384,3.8852510992783023,4.639715975837659
28910.279,0.6,18709,0.483,4.42780951147841,4.345358312489604,5.143210318582897
28910.279,0.6,18709,0.483,4.688181253326136,4.605947147673976,5.359687387718375
28910.279,0.6,18709,0.483,4.679743389858256,4.599136804364471,5.3083247483232086
28910.279,0.6,18709,0.483,4.152393904222051,4.090221897661525,4.716762485086403
28910.279,0.6,18709,0.483,4.3983132023481915,4.324935114113417,5.125818619539768
28910.279,0.6,18709,0.483,5.50572272832788,5.410099129674725,6.228512924209796
28910.279,0.6,18709,0.483,5.2124194018011405,5.126726870125369,5.901189462224005
28910.279,0.6,18709,0.483,4.058927579908129,3.9775856516666317,4.642776422893123
28910.279,0.6,18709,0.483,5.229487888189269,5.113011515332458,6.001978324205603
28910.279,0.6,18709,0.483,4.345279889652502,4.257565998509981,4.9478431266183245
28910.279,0.6,18709,0.483,4.716777844191145,4.644517935718598,5.448151226773781
28910.279,0.6,18709,0.483,5.732982974851909,5.633192482747276,6.649268957794676
28910.279,0.6,18709,0.483,4.374512503735991,4.299496762038216,5.080082799997606
28910.279,0.6,18709,0.483,4.316586870416358,4.230592846622747,4.947233949336331
28910.279,0.6,18709,0.483,4.767367995444496,4.6952309735408715,5.520498963894097
28910.279,0.6,18709,0.483,6.028178273087421,5.876346588571987,6.772220750528102
28910.279,0.6,18709,0.483,5.942798077758004,5.8376112616153035,6.804428089999194
28910.279,0.6,18709,0.483,4.649853125185503,4.591733423271698,5.368092100845214
28910.279,0.6,18709,0.483,5.64068732122567,5.538238126301387,6.448275430336566
28910.279,0.6,18709,0.483,3.85094912156503,3.7686779647679827,4.475524654811197
28910.279,0.6,18709,0.483,4.564458458184601,4.484769283323523,5.1119468457341
28910.279,0.6,18709,0.483,5.7600803794276185,5.636534243266479,6.549242069208748
28910.279,0.6,18709,0.483,4.5363335392826825,4.437764387620612,5.179662046079715
28910.279,0.6,18709,0.483,4.85293412830562,4.78875568122085,5.567430974217726
28910.279,0.6,18709,0.483,5.253806555660671,5.149056444252005,6.190534199495567
28910.279,0.6,18709,0.483,5.932108531394192,5.831792007293517,6.556925239777379
28910.279,0.6,18709,0.483,4.936539523537977,4.847633146987517,5.438337083386297
28910.279,0.6,18709,0.483,4.047292520687275,3.9761165232481317,4.627427022162419
28910.279,0.6,18709,0.483,3.8947537986844036,3.8070886243233675,4.45006141949136
28910.279,0.6,18709,0.483,4.457248930070845,4.386729599126238,4.980105301423155
28910.279,0.6,18709,0.483,5.033390955691866,4.959736041848303,5.869655087937438
28910.279,0.6,18709,0.483,3.3348422536167397,3.2645738876054464,3.860513697873127
28910.279,0.6,18709,0.483,7.661449832747567,7.456931872645597,8.721883250353132
28910.279,0.6,18709,0.483,9.17068800514708,9.009733591191615,10.22293598836539
28910.279,0.6,18709,0.483,7.783729001547114,7.652870580530572,8.881273277080835
28910.279,0.6,18709,0.483,8.89630366756205,8.740964439740925,10.273267194764614
28910.279,0.6,18709,0.483,8.59272447570084,8.416703992314677,9.346222854864463
28910.279,0.6,18709,0.483,6.119409915540167,6.035372015671034,6.954470702481535
28910.279,0.6,18709,0.483,9.202490771294398,9.053139998787774,10.092502296042449
28910.279,0.6,18709,0.483,8.708751858985133,8.559142453376829,9.93828889471815
28910.279,0.6,18709,0.483,7.756599472928511,7.627659654728857,8.627365744612177
28910.279,0.6,18709,0.483,7.034859192038396,6.877633333089351,8.150807578044809
28910.279,0.6,18709,0.483,7.721921471038906,7.545930092375941,8.723591382276352
28910.279,0.6,18709,0.483,8.549257396575253,8.341512314236793,9.62392122807683
28910.279,0.6,18709,0.483,8.976005853554874,8.794928991941529,10.079754295410893
28910.279,0.6,18709,0.483,8.077949204654352,7.923659840533216,9.047199123043159
28910.279,0.6,18709,0.483,8.828930897974965,8.66371914226252,9.989953417476421
28910.279,0.6,18709,0.483,8.489550366144636,8.305141943054897,9.672985324635857
28910.279,0.6,18709,0.483,8.075969292713214,7.894955147428341,9.027229125669303
28910.279,0.6,18709,0.483,7.9076031330728425,7.741885549923215,8.868125465939723
28910.279,0.6,18709,0.483,8.003751348359506,7.820415145584489,9.210623425134077
28910.279,0.6,18709,0.483,8.11506501421495,7.938151257975872,9.244921034188062
28910.279,0.6,18709,0.483,7.115621411705112,6.964349507965211,8.164804858238941
28910.279,0.6,18709,0.483,6.875847858874166,6.781341488437277,7.7636703077026095
28910.279,0.6,18709,0.483,7.41219230002382,7.2819367951954215,8.85208335857576
28910.279,0.6,18709,0.483,8.551820827782509,8.381228652950636,9.801572520210591
28910.279,0.6,18709,0.483,7.570049663959958,7.444766616443905,8.851443185882486
28910.279,0.6,18709,0.483,7.071235108418641,6.9363730563384545,8.059406063219912
28910.279,0.6,18709,0.483,9.473282011385349,9.264497655134043,10.784263392802062
28910.279,0.6,18709,0.483,6.693958347551518,6.554359221953507,7.691811624328139
28910.279,0.6,18709,0.483,7.378930348965102,7.255881931623655,8.54112211888583
28910.279,0.6,18709,0.483,7.6136050657021554,7.486395182364716,8.7402285680367
28910.279,0.6,18709,0.483,7.295109892985118,7.197715690374356,8.512271669551511
28910.279,0.6,18709,0.483,8.125610664303052,8.011181200499085,9.143947987088607
28910.279,0.6,18709,0.483,8.110604637190185,7.944716129611949,9.317789689527942
28910.279,0.6,18709,0.483,8.018554292995736,7.886599472946375,9.213536849687566
39350.101,0.7,18709,0.483,1.4984385497408048,1.4550860899993514,1.8892370683168922
39350.101,0.7,18709,0.483,2.279540585967038,2.227282457103679,2.7445263306868095
39350.101,0.7,18709,0.483,1.6751391673259255,1.6349122995744498,1.9766671013549715
39350.101,0.7,18709,0.483,1.2569876578833425,1.231482171663769,1.6030614850567448
39350.101,0.7,18709,0.483,2.049177959953141,2.0194264534509276,2.5500730306372885
39350.101,0.7,18709,0.483,0.22517448138928273,0.2196093775188329,0.28118253222609463
39350.101,0.7,18709,0.483,0.8396407156589245,0.8242799696721378,1.0343788094944841
39350.101,0.7,18709,0.483,0.7834269668774204,0.7712877948925868,0.9936887357041988
39350.101,0.7,18709,0.483,1.538985897603219,1.5111958712176081,1.9364282368364716
39350.101,0.7,18709,0.483,1.5569655451304643,1.5219573205560022,1.8712498091660115
39350.101,0.7,18709,0.483,1.7132709774525456,1.677542118536771,2.1378174302197848
39350.101,0.7,18709,0.483,2.2836228640326435,2.2288062522155005,2.790835057372345
39350.101,0.7,18709,0.483,2.5538988559897553,2.5068314630186217,3.435186528641169
39350.101,0.7,18709,0.483,2.1656770025793604,2.108038634550357,2.6643161317655486
39350.101,0.7,18709,0.483,1.2994428790136436,1.2740641911483308,1.751000472931798
39350.101,0.7,18709,0.483,2.48141198664964,2.4330043567268564,3.083529731819893
39350.101,0.7,18709,0.483,1.757048918082585,1.7301469241196425,2.167184469286861
39350.101,0.7,18709,0.483,3.3600303242403626,3.292598510100461,4.440242141897969
39350.101,0.7,18709,0.483,2.794124300567109,2.738657767681549,3.4804649148139863
39350.101,0.7,18709,0.483,1.8004219910687032,1.7715979901089784,2.418037193912356
39350.101,0.7,18709,0.483,1.7726177489008184,1.7400301471619128,2.20521787504976
39350.101,0.7,18709,0.483,0.9605984242740598,0.9410121519026675,1.3334106228186995
39350.101,0.7,18709,0.483,1.9962829356389846,1.9652717907704453,2.4713828687180315
39350.101,0.7,18709,0.483,0.7146560471372335,0.700703715889923,0.908963839936313
39350.101,0.7,18709,0.483,2.2854435644568847,2.2394974397866054,2.8062913217587284
39350.101,0.7,18709,0.483,0.13996952352859857,0.13700528096827178,0.1756298614727475
39350.101,0.7,18709,0.483,0.7770524763259953,0.7602900834941724,1.0565556343285771
39350.101,0.7,18709,0.483,3.746791562156421,3.683626635192792,4.616431293890641
39350.101,0.7,18709,0.483,3.101676435094694,3.0396504187403486,3.973551950443851
39350.101,0.7,18709,0.483,3.3268485137879704,3.2641744072882344,4.462744693772943
39350.101,0.7,18709,0.483,0.17260024785765354,0.16947503569055358,0.21460682814992427
39350.101,0.7,18709,0.483,0.4502466235052151,0.4416124612533724,0.5595806980173703
39350.101,0.7,18709,0.483,0.5037086454352715,0.49394393633413647,0.6239507116489577
39350.101,0.7,18709,0.483,3.938073794256384,3.8852510992783023,5.433152847582918
39350.101,0.7,18709,0.483,4.42780951147841,4.345358312489604,5.955325799724806
39350.101,0.7,18709,0.483,4.688181253326136,4.605947147673976,5.941830757069307
39350.101,0.7,18709,0.483,4.679743389858256,4.599136804364471,5.734573314946634
39350.101,0.7,18709,0.483,4.152393904222051,4.090221897661525,5.1561265811165775
39350.101,0.7,18709,0.483,4.3983132023481915,4.324935114113417,5.765531288668508
39350.101,0.7,18709,0.483,5.50572272832788,5.410099129674725,7.03745532126952
39350.101,0.7,18709,0.483,5.2124194018011405,5.126726870125369,6.466591216087521
39350.101,0.7,18709,0.483,4.058927579908129,3.9775856516666317,5.117582321794619
39350.101,0.7,18709,0.483,5.229487888189269,5.113011515332458,6.630628941687131
39350.101,0.7,18709,0.483,4.345279889652502,4.257565998509981,5.287803392583114
39350.101,0.7,18709,0.483,4.716777844191145,4.644517935718598,6.163398622108623
39350.101,0.7,18709,0.483,5.732982974851909,5.633192482747276,7.537760362039263
39350.101,0.7,18709,0.483,4.374512503735991,4.299496762038216,5.725963944331427
39350.101,0.7,18709,0.483,4.316586870416358,4.230592846622747,5.63110570210323
39350.101,0.7,18709,0.483,4.767367995444496,4.6952309735408715,6.225078368062206
39350.101,0.7,18709,0.483,6.028178273087421,5.876346588571987,7.397057367633762
39350.101,0.7,18709,0.483,5.942798077758004,5.8376112616153035,7.467915308762679
39350.101,0.7,18709,0.483,4.649853125185503,4.591733423271698,5.975235738647796
39350.101,0.7,18709,0.483,5.64068732122567,5.538238126301387,6.965876103011615
39350.101,0.7,18709,0.483,3.85094912156503,3.7686779647679827,5.026934120347351
39350.101,0.7,18709,0.483,4.564458458184601,4.484769283323523,5.6502509686163975
39350.101,0.7,18709,0.483,5.7600803794276185,5.636534243266479,7.147269079443988
39350.101,0.7,18709,0.483,4.5363335392826825,4.437764387620612,5.586285909300403
39350.101,0.7,18709,0.483,4.85293412830562,4.78875568122085,6.128551041478554
39350.101,0.7,18709,0.483,5.253806555660671,5.149056444252005,6.962498213617275
39350.101,0.7,18709,0.483,5.932108531394192,5.831792007293517,7.123665595871771
39350.101,0.7,18709,0.483,4.936539523537977,4.847633146987517,5.908379769454864
39350.101,0.7,18709,0.483,4.047292520687275,3.9761165232481317,5.100079162548664
39350.101,0.7,18709,0.483,3.8947537986844036,3.8070886243233675,4.958138476243756
39350.101,0.7,18709,0.483,4.457248930070845,4.386729599126238,5.4726053392247085
39350.101,0.7,18709,0.483,5.033390955691866,4.959736041848303,6.77927652567678
39350.101,0.7,18709,0.483,3.3348422536167397,3.2645738876054464,4.251555388596408
39350.101,0.7,18709,0.483,7.661449832747567,7.456931872645597,9.52331622413907
39350.101,0.7,18709,0.483,9.17068800514708,9.009733591191615,11.264130586307198
39350.101,0.7,18709,0.483,7.783729001547114,7.652870580530572,10.009987068390044
39350.101,0.7,18709,0.483,8.89630366756205,8.740964439740925,11.613814033766689
39350.101,0.7,18709,0.483,8.59272447570084,8.416703992314677,9.95726576150462
39350.101,0.7,18709,0.483,6.119409915540167,6.035372015671034,7.608610456628583
39350.101,0.7,18709,0.483,9.202490771294398,9.053139998787774,10.828599090820287
39350.101,0.7,18709,0.483,8.708751858985133,8.559142453376829,10.738997908892223
39350.101,0.7,18709,0.483,7.756599472928511,7.627659654728857,9.276353390723537
39350.101,0.7,18709,0.483,7.034859192038396,6.877633333089351,9.31084336217427
39350.101,0.7,18709,0.483,7.721921471038906,7.545930092375941,9.938841181663983
39350.101,0.7,18709,0.483,8.549257396575253,8.341512314236793,10.597603224999425
39350.101,0.7,18709,0.483,8.976005853554874,8.794928991941529,11.036155924989263
39350.101,0.7,18709,0.483,8.077949204654352,7.923659840533216,10.130902090313064
39350.101,0.7,18709,0.483,8.828930897974965,8.66371914226252,10.855285436385437
39350.101,0.7,18709,0.483,8.489550366144636,8.305141943054897,10.478842349135062
39350.101,0.7,18709,0.483,8.075969292713214,7.894955147428341,9.996728009890132
39350.101,0.7,18709,0.483,7.9076031330728425,7.741885549923215,9.56154601332823
39350.101,0.7,18709,0.483,8.003751348359506,7.820415145584489,9.784456003122447
39350.101,0.7,18709,0.483,8.11506501421495,7.938151257975872,9.922533469831547
39350.101,0.7,18709,0.483,7.115621411705112,6.964349507965211,8.99817541358329
39350.101,0.7,18709,0.483,6.875847858874166,6.781341488437277,8.512730524023779
39350.101,0.7,18709,0.483,7.41219230002382,7.2819367951954215,9.927558535134503
39350.101,0.7,18709,0.483,8.551820827782509,8.381228652950636,11.242567306926261
39350.101,0.7,18709,0.483,7.570049663959958,7.444766616443905,9.920747509545377
39350.101,0.7,18709,0.483,7.071235108418641,6.9363730563384545,8.909542367054184
39350.101,0.7,18709,0.483,9.473282011385349,9.264497655134043,12.022079453214264
39350.101,0.7,18709,0.483,6.693958347551518,6.554359221953507,8.508071492372967
39350.101,0.7,18709,0.483,7.378930348965102,7.255881931623655,9.32046503718839
39350.101,0.7,18709,0.483,7.6136050657021554,7.486395182364716,9.965871685035856
39350.101,0.7,18709,0.483,7.295109892985118,7.197715690374356,9.60371297566976
39350.101,0.7,18709,0.483,8.125610664303052,8.011181200499085,9.687091811249891
39350.101,0.7,18709,0.483,8.110604637190185,7.944716129611949,10.653964503421317
39350.101,0.7,18709,0.483,8.018554292995736,7.886599472946375,10.445559570556412
51396.051,0.8,18709,0.483,1.4984385497408048,1.4550860899993514,2.3028728029712515
51396.051,0.8,18709,0.483,2.279540585967038,2.227282457103679,3.076962241307693
51396.051,0.8,18709,0.483,1.6751391673259255,1.6349122995744498,2.1797673116080256
51396.051,0.8,18709,0.483,1.2569876578833425,1.231482171663769,1.844817424521739
51396.051,0.8,18709,0.483,2.049177959953141,2.0194264534509276,2.9129937458190494
51396.051,0.8,18709,0.483,0.22517448138928273,0.2196093775188329,0.3191159125261098
51396.051,0.8,18709,0.483,0.8396407156589245,0.8242799696721378,1.1570510417737305
51396.051,0.8,18709,0.483,0.7834269668774204,0.7712877948925868,1.1650324185798762
51396.051,0.8,18709,0.483,1.538985897603219,1.5111958712176081,2.203185303258253
51396.051,0.8,18709,0.483,1.5569655451304643,1.5219573205560022,2.1299677136768143
51396.051,0.8,18709,0.483,1.7132709774525456,1.677542118536771,2.441866655210441
51396.051,0.8,18709,0.483,2.2836228640326435,2.2288062522155005,3.1784339475701544
51396.051,0.8,18709,0.483,2.5538988559897553,2.5068314630186217,4.010716165093507
51396.051,0.8,18709,0.483,2.1656770025793604,2.108038634550357,3.0176232565715466
51396.051,0.8,18709,0.483,1.2994428790136436,1.2740641911483308,2.006915883564167
51396.051,0.8,18709,0.483,2.48141198664964,2.4330043567268564,3.4327914037126526
51396.051,0.8,18709,0.483,1.757048918082585,1.7301469241196425,2.462168064194698
51396.051,0.8,18709,0.483,3.3600303242403626,3.292598510100461,5.051240084556364
51396.051,0.8,18709,0.483,2.794124300567109,2.738657767681549,3.824100970436518
51396.051,0.8,18709,0.483,1.8004219910687032,1.7715979901089784,2.9076332686359483
51396.051,0.8,18709,0.483,1.7726177489008184,1.7400301471619128,2.51194523263245
51396.051,0.8,18709,0.483,0.9605984242740598,0.9410121519026675,1.579206311942347
51396.051,0.8,18709,0.483,1.9962829356389846,1.9652717907704453,2.8045475560828828
51396.051,0.8,18709,0.483,0.7146560471372335,0.700703715889923,1.0849928084217921
51396.051,0.8,18709,0.483,2.2854435644568847,2.2394974397866054,3.211030834865586
51396.051,0.8,18709,0.483,0.13996952352859857,0.13700528096827178,0.19504650193202358
51396.051,0.8,18709,0.483,0.7770524763259953,0.7602900834941724,1.3059335934478764
51396.051,0.8,18709,0.483,3.746791562156421,3.683626635192792,5.278569235152287
51396.051,0.8,18709,0.483,3.101676435094694,3.0396504187403486,4.489219494168973
51396.051,0.8,18709,0.483,3.3268485137879704,3.2641744072882344,5.169770955850168
51396.051,0.8,18709,0.483,0.17260024785765354,0.16947503569055358,0.2501569260191119
51396.051,0.8,18709,0.483,0.4502466235052151,0.4416124612533724,0.6459513670578378
51396.051,0.8,18709,0.483,0.5037086454352715,0.49394393633413647,0.7072363569531377
51396.051,0.8,18709,0.483,3.938073794256384,3.8852510992783023,6.770881501039463
51396.051,0.8,18709,0.483,4.42780951147841,4.345358312489604,7.246513336797693
51396.051,0.8,18709,0.483,4.688181253326136,4.605947147673976,6.894800338566298
51396.051,0.8,18709,0.483,4.679743389858256,4.599136804364471,6.365770031200106
51396.051,0.8,18709,0.483,4.152393904222051,4.090221897661525,5.80202457436498
51396.051,0.8,18709,0.483,4.3983132023481915,4.324935114113417,6.677900270316046
51396.051,0.8,18709,0.483,5.50572272832788,5.410099129674725,8.539062552555478
51396.051,0.8,18709,0.483,5.2124194018011405,5.126726870125369,7.474279717086656
51396.051,0.8,18709,0.483,4.058927579908129,3.9775856516666317,5.815073281040608
51396.051,0.8,18709,0.483,5.229487888189269,5.113011515332458,7.715106172682145
51396.051,0.8,18709,0.483,4.345279889652502,4.257565998509981,5.8989101723538155
51396.051,0.8,18709,0.483,4.716777844191145,4.644517935718598,7.314195476254254
51396.051,0.8,18709,0.483,5.732982974851909,5.633192482747276,8.663264900326007
51396.051,0.8,18709,0.483,4.374512503735991,4.299496762038216,6.749896479598409
51396.051,0.8,18709,0.483,4.316586870416358,4.230592846622747,6.633926133714585
51396.051,0.8,18709,0.483,4.767367995444496,4.6952309735408715,7.439579543225867
51396.051,0.8,18709,0.483,6.028178273087421,5.876346588571987,8.690041397233232
51396.051,0.8,18709,0.483,5.942798077758004,5.8376112616153035,8.590963237138508
51396.051,0.8,18709,0.483,4.649853125185503,4.591733423271698,6.904608418172351
51396.051,0.8,18709,0.483,5.64068732122567,5.538238126301387,7.582665305386014
51396.051,0.8,18709,0.483,3.85094912156503,3.7686779647679827,5.9397274927633275
51396.051,0.8,18709,0.483,4.564458458184601,4.484769283323523,6.558682939537335
51396.051,0.8,18709,0.483,5.7600803794276185,5.636534243266479,8.563562252961809
51396.051,0.8,18709,0.483,4.5363335392826825,4.437764387620612,6.15066684715115
51396.051,0.8,18709,0.483,4.85293412830562,4.78875568122085,7.018470372201198
51396.051,0.8,18709,0.483,5.253806555660671,5.149056444252005,7.627195701449892
51396.051,0.8,18709,0.483,5.932108531394192,5.831792007293517,8.179333104902533
51396.051,0.8,18709,0.483,4.936539523537977,4.847633146987517,6.65773076064024
51396.051,0.8,18709,0.483,4.047292520687275,3.9761165232481317,5.5575218528752135
51396.051,0.8,18709,0.483,3.8947537986844036,3.8070886243233675,5.803824513432198
51396.051,0.8,18709,0.483,4.457248930070845,4.386729599126238,6.221865110055281
51396.051,0.8,18709,0.483,5.033390955691866,4.959736041848303,8.13994237048403
51396.051,0.8,18709,0.483,3.3348422536167397,3.2645738876054464,4.857423702851102
51396.051,0.8,18709,0.483,7.661449832747567,7.456931872645597,10.831486306831588
51396.051,0.8,18709,0.483,9.17068800514708,9.009733591191615,12.871475387875563
51396.051,0.8,18709,0.483,7.783729001547114,7.652870580530572,12.024805139094653
51396.051,0.8,18709,0.483,8.89630366756205,8.740964439740925,13.998911545150023
51396.051,0.8,18709,0.483,8.59272447570084,8.416703992314677,11.140521582515106
51396.051,0.8,18709,0.483,6.119409915540167,6.035372015671034,8.718594427718916
51396.051,0.8,18709,0.483,9.202490771294398,9.053139998787774,12.079391335258173
51396.051,0.8,18709,0.483,8.708751858985133,8.559142453376829,11.851736884277745
51396.051,0.8,18709,0.483,7.756599472928511,7.627659654728857,10.211890024417343
51396.051,0.8,18709,0.483,7.034859192038396,6.877633333089351,10.841491931075572
